Pos,No,Driver,Car,Time,Gap,Laps
1,1,Michael SchumacherMSC,Ferrari,1:15.658,,8
2,2,Rubens BarrichelloBAR,Ferrari,1:16.033,+0.375s,8
3,35,Anthony DavidsonDAV,BAR Honda,1:16.616,+0.958s,26
4,38,Ricardo ZontaZON,Toyota,1:16.639,+0.981s,26
5,9,Jenson ButtonBUT,BAR Honda,1:17.060,+1.402s,6
6,4,Ralf SchumacherRSC,Williams BMW,1:17.165,+1.507s,12
7,8,Fernando AlonsoALO,Renault,1:17.429,+1.771s,11
8,10,Takuma SatoSAT,BAR Honda,1:17.481,+1.823s,6
9,17,Olivier PanisPAN,Toyota,1:17.489,+1.831s,6
10,6,Kimi RäikkönenRAI,McLaren Mercedes,1:17.563,+1.905s,5
11,3,Juan Pablo MontoyaMOY,Williams BMW,1:17.635,+1.977s,10
12,14,Mark WebberWEB,Jaguar Cosworth,1:17.763,+2.105s,11
13,5,David CoulthardCOU,McLaren Mercedes,1:17.973,+2.315s,7
14,7,Jarno TrulliTRU,Renault,1:18.341,+2.683s,16
15,16,Cristiano da MattaDAM,Toyota,1:18.362,+2.704s,12
16,37,Bjorn WirdheimWIR,Jaguar Cosworth,1:18.603,+2.945s,20
17,15,Christian KlienKLI,Jaguar Cosworth,1:18.615,+2.957s,14
18,39,Timo GlockGLO,Jordan Ford,1:18.655,+2.997s,23
19,12,Felipe MassaMAS,Sauber Petronas,1:18.760,+3.102s,11
20,11,Giancarlo FisichellaFIS,Sauber Petronas,1:18.886,+3.228s,12
21,18,Nick HeidfeldHEI,Jordan Ford,1:19.198,+3.540s,16
22,19,Giorgio PantanoPAN,Jordan Ford,1:19.925,+4.267s,14
23,20,Gianmaria BruniBRU,Minardi Cosworth,1:20.858,+5.200s,16
24,40,Bas LeindersLEI,Minardi Cosworth,1:21.053,+5.395s,21
25,21,Zsolt BaumgartnerBAU,Minardi Cosworth,1:21.535,+5.877s,17
