Pos,No,Driver,Car,Time,Gap,Laps
1,1,Michael SchumacherMSC,Ferrari,1:47.906,,5
2,11,Giancarlo FisichellaFIS,Sauber Petronas,1:48.362,+0.456s,8
3,2,Rubens BarrichelloBAR,Ferrari,1:49.846,+1.940s,4
4,9,Jenson ButtonBUT,BAR Honda,1:49.937,+2.031s,5
5,18,Nick HeidfeldHEI,Jordan Ford,1:51.438,+3.532s,7
6,6,Kimi RäikkönenRAI,McLaren Mercedes,1:51.530,+3.624s,5
7,19,Timo GlockGLO,Jordan Ford,1:52.602,+4.696s,8
8,3,Juan Pablo MontoyaMOY,Williams BMW,1:53.517,+5.611s,4
9,39,Robert DoornbosDOO,Jordan Ford,1:53.603,+5.697s,10
10,8,Fernando AlonsoALO,Renault,1:54.012,+6.106s,4
11,40,Bas LeindersLEI,Minardi Cosworth,1:55.455,+7.549s,10
12,4,Ralf SchumacherRSC,Williams BMW,1:55.632,+7.726s,5
13,7,Jacques VilleneuveVIL,Renault,1:57.547,+9.641s,5
14,16,Jarno TrulliTRU,Toyota,1:58.351,+10.445s,10
15,35,Anthony DavidsonDAV,BAR Honda,2:00.712,+12.806s,4
16,20,Gianmaria BruniBRU,Minardi Cosworth,2:02.825,+14.919s,5
17,21,Zsolt BaumgartnerBAU,Minardi Cosworth,2:03.955,+16.049s,7
18,17,Olivier PanisPAN,Toyota,,,1
19,12,Felipe MassaMAS,Sauber Petronas,,,3
20,14,Mark WebberWEB,Jaguar Cosworth,,,2
21,15,Christian KlienKLI,Jaguar Cosworth,,,3
22,10,Takuma SatoSAT,BAR Honda,,,1
23,5,David CoulthardCOU,McLaren Mercedes,,,3
