Pos,No,Driver,Car,Time,Gap,Laps
1,1,Michael SchumacherMSC,Ferrari,1:21.552,,10
2,2,Rubens BarrichelloBAR,Ferrari,1:21.938,+0.386s,11
3,35,Anthony DavidsonDAV,BAR Honda,1:21.951,+0.399s,24
4,6,Kimi RäikkönenRAI,McLaren Mercedes,1:23.024,+1.472s,5
5,5,David CoulthardCOU,McLaren Mercedes,1:23.100,+1.548s,8
6,3,Juan Pablo MontoyaMOY,Williams BMW,1:23.753,+2.201s,8
7,17,Olivier PanisPAN,Toyota,1:23.827,+2.275s,8
8,38,Ryan BriscoeBRI,Toyota,1:24.108,+2.556s,20
9,7,Jarno TrulliTRU,Renault,1:24.124,+2.572s,13
10,9,Jenson ButtonBUT,BAR Honda,1:24.140,+2.588s,14
11,8,Fernando AlonsoALO,Renault,1:24.191,+2.639s,13
12,11,Giancarlo FisichellaFIS,Sauber Petronas,1:24.198,+2.646s,13
13,16,Ricardo ZontaZON,Toyota,1:24.236,+2.684s,14
14,37,Bjorn WirdheimWIR,Jaguar Cosworth,1:24.265,+2.713s,23
15,19,Giorgio PantanoPAN,Jordan Ford,1:24.353,+2.801s,15
16,4,Antonio PizzoniaPIZ,Williams BMW,1:24.381,+2.829s,13
17,18,Nick HeidfeldHEI,Jordan Ford,1:24.462,+2.910s,13
18,39,Timo GlockGLO,Jordan Ford,1:24.843,+3.291s,22
19,10,Takuma SatoSAT,BAR Honda,1:25.071,+3.519s,13
20,12,Felipe MassaMAS,Sauber Petronas,1:25.218,+3.666s,17
21,15,Christian KlienKLI,Jaguar Cosworth,1:25.834,+4.282s,10
22,40,Bas LeindersLEI,Minardi Cosworth,1:26.074,+4.522s,18
23,21,Zsolt BaumgartnerBAU,Minardi Cosworth,1:28.296,+6.744s,11
24,20,Gianmaria BruniBRU,Minardi Cosworth,1:28.893,+7.341s,12
25,14,Mark WebberWEB,Jaguar Cosworth,,,4
