Pos,No,Driver,Car,Time,Gap,Laps
1,2,Rubens BarrichelloBAR,Ferrari,1:15.487,,4
2,1,Michael SchumacherMSC,Ferrari,1:15.713,+0.226s,4
3,4,Marc GeneGEN,Williams BMW,1:19.348,+3.861s,14
4,39,Timo GlockGLO,Jordan Ford,1:19.428,+3.941s,17
5,19,Giorgio PantanoPAN,Jordan Ford,1:19.466,+3.979s,12
6,18,Nick HeidfeldHEI,Jordan Ford,1:20.531,+5.044s,12
7,20,Gianmaria BruniBRU,Minardi Cosworth,1:21.203,+5.716s,13
8,40,Bas LeindersLEI,Minardi Cosworth,1:22.267,+6.780s,11
9,35,Anthony DavidsonDAV,BAR Honda,1:26.552,+11.065s,17
10,16,Cristiano da MattaDAM,Toyota,1:26.757,+11.270s,5
11,17,Olivier PanisPAN,Toyota,1:27.449,+11.962s,4
12,9,Jenson ButtonBUT,BAR Honda,1:28.317,+12.830s,5
13,38,Ricardo ZontaZON,Toyota,1:29.085,+13.598s,18
14,15,Christian KlienKLI,Jaguar Cosworth,1:29.626,+14.139s,8
15,21,Zsolt BaumgartnerBAU,Minardi Cosworth,1:29.877,+14.390s,12
16,10,Takuma SatoSAT,BAR Honda,1:30.092,+14.605s,10
17,37,Bjorn WirdheimWIR,Jaguar Cosworth,1:30.204,+14.717s,17
18,7,Jarno TrulliTRU,Renault,1:39.392,+23.905s,4
19,12,Felipe MassaMAS,Sauber Petronas,,,3
20,8,Fernando AlonsoALO,Renault,,,3
21,11,Giancarlo FisichellaFIS,Sauber Petronas,,,1
22,5,David CoulthardCOU,McLaren Mercedes,,,1
23,3,Juan Pablo MontoyaMOY,Williams BMW,,,3
24,6,Kimi RäikkönenRAI,McLaren Mercedes,,,1
25,14,Mark WebberWEB,Jaguar Cosworth,,,1
