Pos,No,Driver,Car,Time,Gap,Laps
1,1,Michael SchumacherMSC,Ferrari,1:14.013,,15
2,2,Rubens BarrichelloBAR,Ferrari,1:14.291,+0.278s,13
3,35,Anthony DavidsonDAV,BAR Honda,1:14.519,+0.506s,19
4,38,Ricardo ZontaZON,Toyota,1:14.952,+0.939s,23
5,7,Jarno TrulliTRU,Renault,1:15.428,+1.415s,11
6,8,Fernando AlonsoALO,Renault,1:15.606,+1.593s,14
7,9,Jenson ButtonBUT,BAR Honda,1:15.905,+1.892s,10
8,3,Juan Pablo MontoyaMOY,Williams BMW,1:15.928,+1.915s,13
9,4,Ralf SchumacherRSC,Williams BMW,1:15.948,+1.935s,12
10,17,Olivier PanisPAN,Toyota,1:15.997,+1.984s,14
11,11,Giancarlo FisichellaFIS,Sauber Petronas,1:16.240,+2.227s,12
12,16,Cristiano da MattaDAM,Toyota,1:16.475,+2.462s,13
13,6,Kimi RäikkönenRAI,McLaren Mercedes,1:16.570,+2.557s,7
14,10,Takuma SatoSAT,BAR Honda,1:16.655,+2.642s,13
15,14,Mark WebberWEB,Jaguar Cosworth,1:16.820,+2.807s,7
16,5,David CoulthardCOU,McLaren Mercedes,1:16.947,+2.934s,8
17,18,Nick HeidfeldHEI,Jordan Ford,1:17.135,+3.122s,17
18,12,Felipe MassaMAS,Sauber Petronas,1:17.447,+3.434s,6
19,39,Timo GlockGLO,Jordan Ford,1:17.890,+3.877s,27
20,15,Christian KlienKLI,Jaguar Cosworth,1:18.463,+4.450s,23
21,20,Gianmaria BruniBRU,Minardi Cosworth,1:18.828,+4.815s,16
22,21,Zsolt BaumgartnerBAU,Minardi Cosworth,1:18.959,+4.946s,19
23,40,Bas LeindersLEI,Minardi Cosworth,,,1
24,37,Bjorn WirdheimWIR,Jaguar Cosworth,,,3
