Pos,No,Driver,Car,Time,Gap,Laps
1,2,Rubens BarrichelloBAR,Ferrari,1:19.138,,16
2,1,Michael SchumacherMSC,Ferrari,1:19.214,+0.076s,25
3,3,Juan Pablo MontoyaMOY,Williams BMW,1:19.502,+0.364s,13
4,4,Marc GeneGEN,Williams BMW,1:19.687,+0.549s,14
5,35,Anthony DavidsonDAV,BAR Honda,1:19.748,+0.610s,23
6,5,David CoulthardCOU,McLaren Mercedes,1:20.021,+0.883s,6
7,12,Felipe MassaMAS,Sauber Petronas,1:20.430,+1.292s,17
8,11,Giancarlo FisichellaFIS,Sauber Petronas,1:20.446,+1.308s,10
9,6,Kimi RäikkönenRAI,McLaren Mercedes,1:20.633,+1.495s,5
10,9,Jenson ButtonBUT,BAR Honda,1:20.866,+1.728s,8
11,38,Ricardo ZontaZON,Toyota,1:21.095,+1.957s,27
12,37,Bjorn WirdheimWIR,Jaguar Cosworth,1:21.277,+2.139s,24
13,10,Takuma SatoSAT,BAR Honda,1:21.285,+2.147s,13
14,14,Mark WebberWEB,Jaguar Cosworth,1:21.520,+2.382s,6
15,7,Jarno TrulliTRU,Renault,1:21.792,+2.654s,13
16,8,Fernando AlonsoALO,Renault,1:22.003,+2.865s,5
17,15,Christian KlienKLI,Jaguar Cosworth,1:22.279,+3.141s,11
18,16,Cristiano da MattaDAM,Toyota,1:22.466,+3.328s,16
19,17,Olivier PanisPAN,Toyota,1:22.520,+3.382s,15
20,19,Giorgio PantanoPAN,Jordan Ford,1:22.664,+3.526s,20
21,18,Nick HeidfeldHEI,Jordan Ford,1:22.716,+3.578s,20
22,39,Timo GlockGLO,Jordan Ford,1:23.149,+4.011s,23
23,20,Gianmaria BruniBRU,Minardi Cosworth,1:23.663,+4.525s,19
24,21,Zsolt BaumgartnerBAU,Minardi Cosworth,1:23.715,+4.577s,20
25,40,Bas LeindersLEI,Minardi Cosworth,1:24.887,+5.749s,18
