Pos,No,Driver,Car,Time
1,6,Nico RosbergROS,Mercedes,1:35.766
2,1,Sebastian VettelVET,Red Bull Racing Renault,1:37.386
3,22,Jenson ButtonBUT,McLaren Mercedes,1:38.200
4,27,Nico HulkenbergHUL,Force India Mercedes,1:38.329
5,20,Kevin MagnussenMAG,McLaren Mercedes,1:38.417
6,44,Lewis HamiltonHAM,Mercedes,1:39.232
7,11,Sergio PerezPER,Force India Mercedes,1:40.457
8,3,Daniel RicciardoRIC,Red Bull Racing Renault,1:40.606
9,26,Daniil KvyatKVY,STR Renault,1:40.707
10,25,Jean-Eric VergneVER,STR Renault,1:40.855
11,8,Romain GrosjeanGRO,Lotus Renault,1:38.496
12,17,Jules BianchiBIA,Marussia Ferrari,1:38.709
13,99,Adrian SutilSUT,Sauber Ferrari,
14,77,Valtteri BottasBOT,Williams Mercedes,1:45.318
15,19,Felipe MassaMAS,Williams Mercedes,1:45.695
16,14,Fernando AlonsoALO,Ferrari,1:45.935
17,4,Max ChiltonCHI,Marussia Ferrari,1:39.800
18,7,Kimi RäikkönenRAI,Ferrari,1:46.684
19,21,Esteban Gutierrez GUT,Sauber Ferrari,1:40.912
20,13,Pastor MaldonadoMAL,Lotus Renault,
21,9,Marcus EricssonERI,Caterham Renault,1:49.421
22,10,Kamui KobayashiKOB,Caterham Renault,1:49.625
