Pos,No,Driver,Car,Time,Gap,Laps
1,14,Fernando AlonsoALO,Alpine Renault,1:33.836,,15
2,10,Pierre GaslyGAS,AlphaTauri RBPT,1:33.889,+0.053s,18
3,5,Sebastian VettelVET,Aston Martin Aramco Mercedes,1:33.891,+0.055s,18
4,31,Esteban OconOCO,Alpine Renault,1:34.003,+0.167s,16
5,3,Daniel RicciardoRIC,McLaren Mercedes,1:34.110,+0.274s,14
6,4,Lando NorrisNOR,McLaren Mercedes,1:34.248,+0.412s,13
7,63,George RussellRUS,Mercedes,1:34.259,+0.423s,11
8,11,Sergio PerezPER,Red Bull Racing RBPT,1:34.498,+0.662s,10
9,1,Max VerstappenVER,Red Bull Racing RBPT,1:34.616,+0.780s,10
10,55,Carlos SainzSAI,Ferrari,1:34.778,+0.942s,18
11,77,Valtteri BottasBOT,Alfa Romeo Ferrari,1:35.016,+1.180s,15
12,24,Zhou GuanyuZHO,Alfa Romeo Ferrari,1:35.213,+1.377s,15
13,18,Lance StrollSTR,Aston Martin Aramco Mercedes,1:35.531,+1.695s,23
14,20,Kevin MagnussenMAG,Haas Ferrari,1:35.643,+1.807s,17
15,44,Lewis HamiltonHAM,Mercedes,1:35.692,+1.856s,12
16,23,Alexander AlbonALB,Williams Mercedes,1:35.761,+1.925s,17
17,22,Yuki TsunodaTSU,AlphaTauri RBPT,1:36.261,+2.425s,27
18,47,Mick SchumacherMSC,Haas Ferrari,1:37.388,+3.552s,18
19,6,Nicholas LatifiLAT,Williams Mercedes,1:38.394,+4.558s,11
20,16,Charles LeclercLEC,Ferrari,,,5
