Pos,No,Driver,Car,Time,Gap,Laps
1,1,Max VerstappenVER,Red Bull Racing RBPT,1:30.671,,22
2,55,Carlos SainzSAI,Ferrari,1:30.965,+0.294s,27
3,16,Charles LeclercLEC,Ferrari,1:30.980,+0.309s,27
4,14,Fernando AlonsoALO,Alpine Renault,1:31.320,+0.649s,20
5,11,Sergio PerezPER,Red Bull Racing RBPT,1:31.514,+0.843s,25
6,63,George RussellRUS,Mercedes,1:31.530,+0.859s,28
7,44,Lewis HamiltonHAM,Mercedes,1:31.589,+0.918s,25
8,4,Lando NorrisNOR,McLaren Mercedes,1:31.747,+1.076s,27
9,31,Esteban OconOCO,Alpine Renault,1:31.750,+1.079s,22
10,18,Lance StrollSTR,Aston Martin Aramco Mercedes,1:31.838,+1.167s,25
11,3,Daniel RicciardoRIC,McLaren Mercedes,1:31.860,+1.189s,28
12,23,Alexander AlbonALB,Williams Mercedes,1:31.946,+1.275s,26
13,77,Valtteri BottasBOT,Alfa Romeo Ferrari,1:31.971,+1.300s,24
14,5,Sebastian VettelVET,Aston Martin Aramco Mercedes,1:32.222,+1.551s,25
15,20,Kevin MagnussenMAG,Haas Ferrari,1:32.290,+1.619s,23
16,47,Mick SchumacherMSC,Haas Ferrari,1:32.366,+1.695s,24
17,22,Yuki TsunodaTSU,AlphaTauri RBPT,1:32.377,+1.706s,26
18,24,Zhou GuanyuZHO,Alfa Romeo Ferrari,1:32.385,+1.714s,24
19,6,Nicholas LatifiLAT,Williams Mercedes,1:32.868,+2.197s,26
20,10,Pierre GaslyGAS,AlphaTauri RBPT,1:32.881,+2.210s,24
