Pos,No,Driver,Car,Laps,Time/retired,Pts
1,27,Patrick TambayTAM,Ferrari,45,1:27:25.178,9
2,16,Rene ArnouxARN,Renault,45,+16.380s,6
3,6,Keke RosbergROS,Williams Ford,44,+1 lap,4
4,3,Michele AlboretoALB,Tyrrell Ford,44,+1 lap,3
5,23,Bruno GiacomelliGIA,Alfa Romeo,44,+1 lap,2
6,29,Marc SurerSUR,Arrows Ford,44,+1 lap,1
7,4,Brian HentonHEN,Tyrrell Ford,44,+1 lap,0
8,14,Roberto GuerreroGUE,Ensign Ford,44,+1 lap,0
9,12,Nigel MansellMAN,Lotus Ford,43,+2 laps,0
10,35,Derek WarwickWAR,Toleman Hart,43,+2 laps,0
11,20,Chico SerraSER,Fittipaldi Ford,43,+2 laps,0
NC,7,John WatsonWAT,McLaren Ford,36,DNF,0
NC,26,Jacques LaffiteLAF,Ligier Matra,36,DNF,0
NC,5,Derek DalyDAL,Williams Ford,25,DNF,0
NC,18,Raul BoeselBOE,March Ford,22,DNF,0
NC,11,Elio de AngelisDEA,Lotus Ford,21,DNF,0
NC,1,Nelson PiquetPIQ,Brabham BMW,18,DNF,0
NC,10,Eliseo SalazarSAL,ATS Ford,17,DNF,0
NC,15,Alain ProstPRO,Renault,14,DNF,0
NC,2,Riccardo PatresePAT,Brabham BMW,13,DNF,0
NC,22,Andrea de CesarisDEC,Alfa Romeo,9,DNF,0
NC,25,Eddie  CheeverCHE,Ligier Matra,8,DNF,0
NC,30,Mauro BaldiBAL,Arrows Ford,6,DNF,0
NC,31,Jean-Pierre JarierJAR,Osella Ford,3,DNF,0
NC,9,Manfred WinkelhockWIN,ATS Ford,3,DNF,0
