Pos,No,Driver,Car,Laps,Time/retired,Pts
1,8,Niki LaudaLAU,McLaren Ford,76,1:35:33.812,9
2,28,Didier PironiPIR,Ferrari,76,+25.730s,6
3,27,Patrick TambayTAM,Ferrari,76,+38.440s,4
4,11,Elio de AngelisDEA,Lotus Ford,76,+41.240s,3
5,5,Derek DalyDAL,Williams Ford,76,+41.430s,2
6,15,Alain ProstPRO,Renault,76,+41.640s,1
7,23,Bruno GiacomelliGIA,Alfa Romeo,75,+1 lap,0
8,4,Brian HentonHEN,Tyrrell Ford,75,+1 lap,0
9,30,Mauro BaldiBAL,Arrows Ford,74,+2 laps,0
10,17,Jochen MassMAS,March Ford,73,+3 laps,0
NC,22,Andrea de CesarisDEC,Alfa Romeo,66,DNF,0
NC,25,Eddie  CheeverCHE,Ligier Matra,60,DNF,0
NC,29,Marc SurerSUR,Arrows Ford,59,DNF,0
NC,6,Keke RosbergROS,Williams Ford,50,DNF,0
NC,3,Michele AlboretoALB,Tyrrell Ford,44,DNC,0
NC,26,Jacques LaffiteLAF,Ligier Matra,41,DNF,0
NC,35,Derek WarwickWAR,Toleman Hart,40,DNF,0
NC,12,Nigel MansellMAN,Lotus Ford,29,DNF,0
NC,1,Nelson PiquetPIQ,Brabham BMW,9,DNF,0
NC,14,Roberto GuerreroGUE,Ensign Ford,3,DNF,0
NC,31,Jean-Pierre JarierJAR,Osella Ford,2,DNF,0
NC,20,Chico SerraSER,Fittipaldi Ford,2,DNF,0
NC,7,John WatsonWAT,McLaren Ford,2,DNF,0
NC,36,Teo FabiFAB,Toleman Hart,0,DNF,0
NC,16,Rene ArnouxARN,Renault,0,DNF,0
NC,2,Riccardo PatresePAT,Brabham BMW,0,DNF,0
