Pos,No,Driver,Car,Laps,Time/retired,Pts
1,2,Riccardo PatresePAT,Brabham Ford,76,1:54:11.259,9
2,28,Didier PironiPIR,Ferrari,75,DNF,6
3,22,Andrea de CesarisDEC,Alfa Romeo,75,DNF,4
4,12,Nigel MansellMAN,Lotus Ford,75,+1 lap,3
5,11,Elio de AngelisDEA,Lotus Ford,75,+1 lap,2
6,5,Derek DalyDAL,Williams Ford,74,DNF,1
7,15,Alain ProstPRO,Renault,73,DNF,0
8,4,Brian HentonHEN,Tyrrell Ford,72,+4 laps,0
9,29,Marc SurerSUR,Arrows Ford,70,+6 laps,0
10,3,Michele AlboretoALB,Tyrrell Ford,69,DNF,0
NC,6,Keke RosbergROS,Williams Ford,64,DNF,0
NC,8,Niki LaudaLAU,McLaren Ford,56,DNF,0
NC,1,Nelson PiquetPIQ,Brabham BMW,49,DNF,0
NC,7,John WatsonWAT,McLaren Ford,35,DNF,0
NC,9,Manfred WinkelhockWIN,ATS Ford,31,DNF,0
NC,26,Jacques LaffiteLAF,Ligier Matra,29,DNF,0
NC,25,Eddie  CheeverCHE,Ligier Matra,27,DNF,0
NC,10,Eliseo SalazarSAL,ATS Ford,22,DNF,0
NC,16,Rene ArnouxARN,Renault,14,DNF,0
NC,23,Bruno GiacomelliGIA,Alfa Romeo,4,DNF,0
