Pos,No,Driver,Car,Laps,Time/retired,Pts
1,7,John WatsonWAT,McLaren Ford,62,1:58:41.043,9
2,25,Eddie  CheeverCHE,Ligier Matra,62,+15.730s,6
3,28,Didier PironiPIR,Ferrari,62,+28.080s,4
4,6,Keke RosbergROS,Williams Ford,62,+71.980s,3
5,5,Derek DalyDAL,Williams Ford,62,+83.760s,2
6,26,Jacques LaffiteLAF,Ligier Matra,61,+1 lap,1
7,17,Jochen MassMAS,March Ford,61,+1 lap,0
8,29,Marc SurerSUR,Arrows Ford,61,+1 lap,0
9,4,Brian HentonHEN,Tyrrell Ford,60,+2 laps,0
10,16,Rene ArnouxARN,Renault,59,+3 laps,0
11,20,Chico SerraSER,Fittipaldi Ford,59,+3 laps,0
NC,15,Alain ProstPRO,Renault,54,+8 laps,0
NC,12,Nigel MansellMAN,Lotus Ford,44,DNF,0
NC,8,Niki LaudaLAU,McLaren Ford,40,DNF,0
NC,3,Michele AlboretoALB,Tyrrell Ford,40,DNF,0
NC,23,Bruno GiacomelliGIA,Alfa Romeo,30,DNF,0
NC,11,Elio de AngelisDEA,Lotus Ford,17,DNF,0
NC,10,Eliseo SalazarSAL,ATS Ford,13,DNF,0
NC,14,Roberto GuerreroGUE,Ensign Ford,6,DNF,0
NC,2,Riccardo PatresePAT,Brabham Ford,6,DNF,0
NC,22,Andrea de CesarisDEC,Alfa Romeo,2,DNF,0
NC,31,Jean-Pierre JarierJAR,Osella Ford,2,DNF,0
NC,9,Manfred WinkelhockWIN,ATS Ford,1,DNF,0
NC,18,Raul BoeselBOE,March Ford,0,DNF,0
NC,30,Mauro BaldiBAL,Arrows Ford,0,DNF,0
