Pos,No,Driver,Car,Time,Gap,Laps
1,6,Kimi RäikkönenRAI,Ferrari,1:22.446,,20
2,5,Felipe MassaMAS,Ferrari,1:22.590,+0.144s,17
3,2,Lewis HamiltonHAM,McLaren Mercedes,1:22.618,+0.172s,18
4,1,Fernando AlonsoALO,McLaren Mercedes,1:22.840,+0.394s,12
5,16,Nico RosbergROS,Williams Toyota,1:23.472,+1.026s,21
6,7,Jenson ButtonBUT,Honda,1:23.668,+1.222s,21
7,3,Giancarlo FisichellaFIS,Renault,1:23.671,+1.225s,22
8,10,Robert KubicaKUB,Sauber BMW,1:23.703,+1.257s,22
9,9,Nick HeidfeldHEI,Sauber BMW,1:23.886,+1.440s,17
10,12,Jarno TrulliTRU,Toyota,1:23.965,+1.519s,29
11,4,Heikki KovalainenKOV,Renault,1:24.076,+1.630s,21
12,8,Rubens BarrichelloBAR,Honda,1:24.564,+2.118s,19
13,22,Takuma SatoSAT,Super Aguri Honda,1:24.587,+2.141s,15
14,15,Mark WebberWEB,Red Bull Renault,1:24.595,+2.149s,22
15,11,Ralf SchumacherRSC,Toyota,1:24.660,+2.214s,20
16,17,Alexander WurzWUR,Williams Toyota,1:24.689,+2.243s,29
17,23,Anthony DavidsonDAV,Super Aguri Honda,1:24.694,+2.248s,17
18,14,David CoulthardCOU,Red Bull Renault,1:24.810,+2.364s,19
19,20,Adrian SutilSUT,Spyker Ferrari,1:25.130,+2.684s,24
20,19,Sebastian VettelVET,STR Ferrari,1:25.439,+2.993s,25
21,21,Sakon YamamotoYAM,Spyker Ferrari,1:25.448,+3.002s,25
22,18,Vitantonio LiuzziLIU,STR Ferrari,1:25.762,+3.316s,25
