Pos,No,Driver,Car,Time,Gap,Laps
1,1,Fernando AlonsoALO,McLaren Mercedes,1:16.973,,33
2,2,Lewis HamiltonHAM,McLaren Mercedes,1:17.601,+0.628s,14
3,9,Nick HeidfeldHEI,Sauber BMW,1:17.616,+0.643s,31
4,3,Giancarlo FisichellaFIS,Renault,1:17.758,+0.785s,27
5,6,Kimi RäikkönenRAI,Ferrari,1:17.918,+0.945s,28
6,15,Mark WebberWEB,Red Bull Renault,1:17.956,+0.983s,19
7,16,Nico RosbergROS,Williams Toyota,1:18.074,+1.101s,27
8,5,Felipe MassaMAS,Ferrari,1:18.189,+1.216s,29
9,10,Robert KubicaKUB,Sauber BMW,1:18.675,+1.702s,28
10,8,Rubens BarrichelloBAR,Honda,1:18.676,+1.703s,22
11,17,Alexander WurzWUR,Williams Toyota,1:18.869,+1.896s,29
12,19,Scott SpeedSPE,STR Ferrari,1:18.967,+1.994s,27
13,14,David CoulthardCOU,Red Bull Renault,1:19.095,+2.122s,16
14,22,Takuma SatoSAT,Super Aguri Honda,1:19.203,+2.230s,27
15,18,Vitantonio LiuzziLIU,STR Ferrari,1:19.285,+2.312s,24
16,4,Heikki KovalainenKOV,Renault,1:19.321,+2.348s,27
17,7,Jenson ButtonBUT,Honda,1:19.332,+2.359s,27
18,23,Anthony DavidsonDAV,Super Aguri Honda,1:19.337,+2.364s,22
19,12,Jarno TrulliTRU,Toyota,1:19.496,+2.523s,22
20,11,Ralf SchumacherRSC,Toyota,1:19.799,+2.826s,25
21,20,Adrian SutilSUT,Spyker Ferrari,1:21.634,+4.661s,19
22,21,Christijan AlbersALB,Spyker Ferrari,1:23.235,+6.262s,5
