Pos,No,Driver,Car,Time,Gap,Laps
1,1,Fernando AlonsoALO,McLaren Mercedes,1:11.925,,16
2,9,Nick HeidfeldHEI,Sauber BMW,1:12.391,+0.466s,24
3,2,Lewis HamiltonHAM,McLaren Mercedes,1:12.628,+0.703s,21
4,10,Sebastian VettelVET,Sauber BMW,1:12.869,+0.944s,33
5,6,Kimi RäikkönenRAI,Ferrari,1:12.966,+1.041s,21
6,16,Nico RosbergROS,Williams Toyota,1:13.020,+1.095s,24
7,5,Felipe MassaMAS,Ferrari,1:13.040,+1.115s,22
8,14,David CoulthardCOU,Red Bull Renault,1:13.159,+1.234s,22
9,7,Jenson ButtonBUT,Honda,1:13.597,+1.672s,23
10,15,Mark WebberWEB,Red Bull Renault,1:13.682,+1.757s,26
11,12,Jarno TrulliTRU,Toyota,1:13.777,+1.852s,32
12,38,Kazuki NakajimaNAK,Williams Toyota,1:13.786,+1.861s,27
13,11,Ralf SchumacherRSC,Toyota,1:13.819,+1.894s,27
14,18,Vitantonio LiuzziLIU,STR Ferrari,1:13.907,+1.982s,28
15,19,Scott SpeedSPE,STR Ferrari,1:13.990,+2.065s,24
16,3,Giancarlo FisichellaFIS,Renault,1:14.000,+2.075s,19
17,22,Takuma SatoSAT,Super Aguri Honda,1:14.037,+2.112s,20
18,8,Rubens BarrichelloBAR,Honda,1:14.052,+2.127s,23
19,4,Heikki KovalainenKOV,Renault,1:14.189,+2.264s,18
20,23,Anthony DavidsonDAV,Super Aguri Honda,1:14.632,+2.707s,10
21,21,Christijan AlbersALB,Spyker Ferrari,1:14.636,+2.711s,28
22,20,Adrian SutilSUT,Spyker Ferrari,1:14.810,+2.885s,27
