Pos,No,Driver,Car,Time
1,2,Alain ProstPRO,Williams Renault,1:19.006
2,0,Damon HillHIL,Williams Renault,1:19.134
3,5,Michael SchumacherMSC,Benetton Ford,1:20.401
4,8,Ayrton SennaSEN,McLaren Ford,1:21.986
5,6,Riccardo PatresePAT,Benetton Ford,1:22.364
6,25,Martin BrundleBRU,Ligier Renault,1:22.421
7,12,Johnny HerbertHER,Lotus Ford,1:22.487
8,9,Derek WarwickWAR,Footwork Mugen Honda,1:22.834
9,26,Mark BlundellBLU,Ligier Renault,1:22.885
10,10,Aguri SuzukiSUZ,Footwork Mugen Honda,1:23.077
11,7,Michael AndrettiAND,McLaren Ford,1:23.114
12,27,Jean AlesiALE,Ferrari,1:23.203
13,28,Gerhard BergerBER,Ferrari,1:23.257
14,11,Alessandro ZanardiZAN,Lotus Ford,1:23.533
15,14,Rubens BarrichelloBAR,Jordan Hart,1:23.635
16,30,Jyrki JarvilehtoJAR,Sauber,1:24.071
17,20,Erik ComasCOM,Larrousse Lamborghini,1:24.139
18,29,Karl WendlingerWEN,Sauber,1:24.525
19,23,Christian FittipaldiFIT,Minardi Ford,1:24.664
20,24,Pierluigi MartiniMAR,Minardi Ford,1:24.718
21,4,Andrea de CesarisDEC,Tyrrell Yamaha,1:25.254
22,3,Ukyo KatayamaKAT,Tyrrell Yamaha,1:25.343
23,15,Thierry BoutsenBOU,Jordan Hart,1:25.363
24,19,Philippe AlliotALL,Larrousse Lamborghini,1:25.397
25,22,Luca BadoerBAD,Lola Ferrari,1:26.239
