Pos,No,Driver,Car,Time,Gap,Laps
1,16,Charles LeclercLEC,Ferrari,1:27.905,,20
2,55,Carlos SainzSAI,McLaren Renault,1:28.211,+0.306s,25
3,4,Lando NorrisNOR,McLaren Renault,1:28.450,+0.545s,23
4,44,Lewis HamiltonHAM,Mercedes,1:28.730,+0.825s,11
5,23,Alexander AlbonALB,Red Bull Racing Honda,1:29.025,+1.120s,19
6,26,Daniil KvyatKVY,Scuderia Toro Rosso Honda,1:29.960,+2.055s,25
7,33,Max VerstappenVER,Red Bull Racing Honda,1:30.100,+2.195s,11
8,5,Sebastian VettelVET,Ferrari,1:30.507,+2.602s,19
9,77,Valtteri BottasBOT,Mercedes,1:30.596,+2.691s,11
10,10,Pierre GaslyGAS,Scuderia Toro Rosso Honda,1:30.695,+2.790s,26
11,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,1:32.848,+4.943s,22
12,18,Lance StrollSTR,Racing Point BWT Mercedes,1:33.976,+6.071s,9
13,3,Daniel RicciardoRIC,Renault,1:34.528,+6.623s,10
14,20,Kevin MagnussenMAG,Haas Ferrari,1:34.715,+6.810s,7
15,27,Nico HulkenbergHUL,Renault,1:35.133,+7.228s,10
16,8,Romain GrosjeanGRO,Haas Ferrari,1:35.980,+8.075s,7
17,88,Robert KubicaKUB,Williams Mercedes,1:37.816,+9.911s,12
18,63,George RussellRUS,Williams Mercedes,1:38.421,+10.516s,12
19,11,Sergio PerezPER,Racing Point BWT Mercedes,,,4
20,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,,,4
