Pos,No,Driver,Car,Laps,Time/retired,Pts
1,28,Gerhard BergerBER,Ferrari,82,1:52:56.144,9
2,27,Michele AlboretoALB,Ferrari,82,+67.884s,6
3,20,Thierry BoutsenBOU,Benetton Ford,81,+1 lap,4
4,3,Jonathan  PalmerPAL,Tyrrell Ford,80,+2 laps,3
5,29,Yannick DalmasDAL,Lola Ford,79,+3 laps,0
6,14,Roberto MorenoMOR,AGS Ford,79,+3 laps,1
7,10,Christian DannerDAN,Zakspeed,79,+3 laps,0
8,8,Andrea de CesarisDEC,Brabham BMW,78,DNF,0
9,5,Riccardo PatresePAT,Williams Honda,76,DNF,0
NC,6,Nelson PiquetPIQ,Williams Honda,58,DNF,0
NC,16,Ivan CapelliCAP,March Ford,58,DNF,0
NC,1,Alain ProstPRO,McLaren TAG,53,DNF,0
NC,18,Eddie  CheeverCHE,Arrows Megatron,53,DNF,0
NC,2,Stefan JohanssonJOH,McLaren TAG,48,DNF,0
NC,19,Teo FabiFAB,Benetton Ford,46,DNF,0
NC,23,Adrian CamposCAM,Minardi Motori Moderni,46,DNF,0
NC,30,Philippe AlliotALL,Lola Ford,45,DNF,0
NC,25,Rene ArnouxARN,Ligier Megatron,41,DNF,0
NC,7,Stefano ModenaMOD,Brabham BMW,31,DNF,0
NC,26,Piercarlo GhinzaniGHI,Ligier Megatron,26,DNF,0
NC,11,Satoru NakajimaNAK,Lotus Honda,22,DNF,0
NC,17,Derek WarwickWAR,Arrows Megatron,19,DNF,0
NC,9,Martin BrundleBRU,Zakspeed,18,DNF,0
NC,4,Philippe StreiffSTR,Tyrrell Ford,6,DNF,0
NC,24,Alessandro NanniniNAN,Minardi Motori Moderni,0,DNF,0
