Pos,No,Driver,Car,Laps,Time/retired,Pts
1,27,Ayrton SennaSEN,McLaren Honda,78,1:52:46.982,9
2,4,Jean AlesiALE,Tyrrell Ford,78,+1.087s,6
3,28,Gerhard BergerBER,McLaren Honda,78,+2.073s,4
4,5,Thierry BoutsenBOU,Williams Renault,77,+1 lap,3
5,10,Alex CaffiCAF,Arrows Ford,76,+2 laps,2
6,29,Eric BernardBER,Lola Lamborghini,76,+2 laps,1
7,35,Gregor FoitekFOI,Onyx Ford,72,DNF,0
NC,11,Derek WarwickWAR,Lotus Lamborghini,66,DNF,0
NC,2,Nigel MansellMAN,Ferrari,63,DNF,0
NC,24,Paolo BarillaBAR,Minardi Ford,52,DNF,0
NC,36,Jyrki JarvilehtoJAR,Onyx Ford,52,DNF,0
NC,26,Philippe AlliotALL,Ligier Ford,47,DNF,0
NC,6,Riccardo PatresePAT,Williams Renault,41,DNF,0
NC,22,Andrea de CesarisDEC,Dallara Ford,38,DNF,0
NC,3,Satoru NakajimaNAK,Tyrrell Ford,36,DNF,0
NC,1,Alain ProstPRO,Ferrari,30,DNF,0
NC,19,Alessandro NanniniNAN,Benetton Ford,20,DNF,0
NC,7,David BrabhamBRA,Brabham Judd,16,DNF,0
NC,16,Ivan CapelliCAP,Leyton House Judd,13,DNF,0
NC,25,Nicola LariniLAR,Ligier Ford,12,DNF,0
NC,30,Aguri SuzukiSUZ,Lola Lamborghini,11,DNF,0
NC,23,Pierluigi MartiniMAR,Minardi Ford,7,DNF,0
NC,12,Martin DonnellyDON,Lotus Lamborghini,6,DNF,0
NC,8,Stefano ModenaMOD,Brabham Judd,3,DNF,0
