Pos,No,Driver,Car,Laps,Time/retired,Pts
1,27,Ayrton SennaSEN,McLaren Honda,45,1:20:47.164,9
2,19,Alessandro NanniniNAN,Benetton Ford,45,+6.520s,6
3,28,Gerhard BergerBER,McLaren Honda,45,+8.553s,4
4,1,Alain ProstPRO,Ferrari,45,+45.270s,3
5,6,Riccardo PatresePAT,Williams Renault,45,+48.028s,2
6,5,Thierry BoutsenBOU,Williams Renault,45,+81.491s,1
7,16,Ivan CapelliCAP,Leyton House Judd,44,+1 lap,0
8,11,Derek WarwickWAR,Lotus Lamborghini,44,+1 lap,0
9,10,Alex CaffiCAF,Arrows Ford,44,+1 lap,0
10,25,Nicola LariniLAR,Ligier Ford,43,+2 laps,0
11,4,Jean AlesiALE,Tyrrell Ford,40,DNF,0
NC,36,Jyrki JarvilehtoJAR,Onyx Ford,39,+6 laps,0
NC,29,Eric BernardBER,Lola Lamborghini,35,DNF,0
NC,30,Aguri SuzukiSUZ,Lola Lamborghini,33,DNF,0
NC,3,Satoru NakajimaNAK,Tyrrell Ford,24,DNF,0
NC,20,Nelson PiquetPIQ,Benetton Ford,23,DNF,0
NC,23,Pierluigi MartiniMAR,Minardi Ford,20,DNF,0
NC,35,Gregor FoitekFOI,Onyx Ford,19,DNF,0
NC,2,Nigel MansellMAN,Ferrari,15,DNF,0
NC,15,Mauricio GugelminGUG,Leyton House Judd,12,DNF,0
NC,7,David BrabhamBRA,Brabham Judd,12,DNF,0
NC,9,Michele AlboretoALB,Arrows Ford,10,DNF,0
NC,12,Martin DonnellyDON,Lotus Lamborghini,1,DNF,0
