Pos,No,Driver,Car,Laps,Time/retired,Pts
1,20,Nelson PiquetPIQ,Benetton Ford,53,1:34:36.824,9
2,19,Roberto MorenoMOR,Benetton Ford,53,+7.223s,6
3,30,Aguri SuzukiSUZ,Lola Lamborghini,53,+22.469s,4
4,6,Riccardo PatresePAT,Williams Renault,53,+36.258s,3
5,5,Thierry BoutsenBOU,Williams Renault,53,+46.884s,2
6,3,Satoru NakajimaNAK,Tyrrell Ford,53,+72.350s,1
7,25,Nicola LariniLAR,Ligier Ford,52,+1 lap,0
8,23,Pierluigi MartiniMAR,Minardi Ford,52,+1 lap,0
9,10,Alex CaffiCAF,Arrows Ford,52,+1 lap,0
10,26,Philippe AlliotALL,Ligier Ford,52,+1 lap,0
NC,11,Derek WarwickWAR,Lotus Lamborghini,38,DNF,0
NC,12,Johnny HerbertHER,Lotus Lamborghini,31,DNF,0
NC,9,Michele AlboretoALB,Arrows Ford,28,DNF,0
NC,2,Nigel MansellMAN,Ferrari,26,DNF,0
NC,21,Emanuele PirroPIR,Dallara Ford,24,DNF,0
NC,29,Eric BernardBER,Lola Lamborghini,24,DNF,0
NC,24,Gianni MorbidelliMOR,Minardi Ford,18,DNF,0
NC,16,Ivan CapelliCAP,Leyton House Judd,16,DNF,0
NC,22,Andrea de CesarisDEC,Dallara Ford,13,DNF,0
NC,15,Mauricio GugelminGUG,Leyton House Judd,5,DNF,0
NC,7,David BrabhamBRA,Brabham Judd,2,DNF,0
NC,28,Gerhard BergerBER,McLaren Honda,1,DNF,0
