Pos,No,Driver,Car,Laps,Time/retired,Pts
1,27,Ayrton SennaSEN,McLaren Honda,44,1:26:31.997,9
2,1,Alain ProstPRO,Ferrari,44,+3.550s,6
3,28,Gerhard BergerBER,McLaren Honda,44,+28.462s,4
4,19,Alessandro NanniniNAN,Benetton Ford,44,+49.337s,3
5,20,Nelson PiquetPIQ,Benetton Ford,44,+89.650s,2
6,15,Mauricio GugelminGUG,Leyton House Judd,44,+108.851s,1
7,16,Ivan CapelliCAP,Leyton House Judd,43,+1 lap,0
8,4,Jean AlesiALE,Tyrrell Ford,43,+1 lap,0
9,29,Eric BernardBER,Lola Lamborghini,43,+1 lap,0
10,10,Alex CaffiCAF,Arrows Ford,43,+1 lap,0
11,11,Derek WarwickWAR,Lotus Lamborghini,43,+1 lap,0
12,12,Martin DonnellyDON,Lotus Lamborghini,43,+1 lap,0
13,9,Michele AlboretoALB,Arrows Ford,43,+1 lap,0
14,25,Nicola LariniLAR,Ligier Ford,42,+2 laps,0
15,23,Pierluigi MartiniMAR,Minardi Ford,42,+2 laps,0
16,14,Olivier GrouillardGRO,Osella Ford,42,+2 laps,0
17,8,Stefano ModenaMOD,Brabham Judd,39,DNF,0
NC,7,David BrabhamBRA,Brabham Judd,36,DNF,0
NC,22,Andrea de CesarisDEC,Dallara Ford,27,DNF,0
NC,5,Thierry BoutsenBOU,Williams Renault,21,DNF,0
NC,2,Nigel MansellMAN,Ferrari,19,DNF,0
NC,6,Riccardo PatresePAT,Williams Renault,18,DNF,0
NC,21,Emanuele PirroPIR,Dallara Ford,5,DNF,0
NC,3,Satoru NakajimaNAK,Tyrrell Ford,4,DNF,0
