Stops,No,Driver,Car,Lap,Time of day,Time,Total
1,18,Lance StrollSTR,Aston Martin Aramco Mercedes,1,15:06:20,21.123,21.123
1,43,Franco ColapintoCOL,Williams Mercedes,10,15:22:39,20.596,20.596
1,14,Fernando AlonsoALO,Aston Martin Aramco Mercedes,11,15:24:27,20.073,20.073
1,77,Valtteri BottasBOT,Kick Sauber Ferrari,11,15:25:01,20.045,20.045
1,1,Max VerstappenVER,Red Bull Racing Honda RBPT,12,15:26:10,21.145,21.145
1,63,George RussellRUS,Mercedes,12,15:26:14,19.954,19.954
1,44,Lewis HamiltonHAM,Mercedes,12,15:26:34,21.289,21.289
1,22,Yuki TsunodaTSU,RB Honda RBPT,12,15:26:54,20.922,20.922
1,11,Sergio PerezPER,Red Bull Racing Honda RBPT,13,15:27:51,20.630,20.630
1,50,Oliver BearmanBEA,Haas Ferrari,14,15:30:09,21.276,21.276
1,81,Oscar PiastriPIA,McLaren Mercedes,15,15:31:28,20.181,20.181
1,27,Nico HulkenbergHUL,Haas Ferrari,15,15:31:57,21.617,21.617
1,16,Charles LeclercLEC,Ferrari,16,15:33:13,20.671,20.671
1,55,Carlos SainzSAI,Ferrari,17,15:35:11,21.483,21.483
2,18,Lance StrollSTR,Aston Martin Aramco Mercedes,22,15:45:17,20.214,41.337
1,23,Alexander AlbonALB,Williams Mercedes,31,16:00:54,20.287,20.287
1,24,Zhou GuanyuZHO,Kick Sauber Ferrari,34,16:07:12,20.520,20.520
1,4,Lando NorrisNOR,McLaren Mercedes,37,16:11:41,19.712,19.712
2,1,Max VerstappenVER,Red Bull Racing Honda RBPT,49,16:33:13,20.725,41.870
1,3,Daniel RicciardoRIC,RB Honda RBPT,49,16:34:12,21.984,21.984
1,31,Esteban OconOCO,Alpine Renault,49,16:34:42,20.634,20.634
1,10,Pierre GaslyGAS,Alpine Renault,50,16:36:20,20.257,20.257
