Pos,No,Driver,Car,Time,Gap,Laps
1,3,David CoulthardCOU,McLaren Mercedes,1:15.075,,34
2,6,Juan Pablo MontoyaMOY,Williams BMW,1:15.345,+0.270s,40
3,25,Allan McNishMCN,Toyota,1:15.450,+0.375s,46
4,5,Ralf SchumacherRSC,Williams BMW,1:15.477,+0.402s,46
5,1,Michael SchumacherMSC,Ferrari,1:15.627,+0.552s,35
6,4,Kimi RäikkönenRAI,McLaren Mercedes,1:15.883,+0.808s,26
7,2,Rubens BarrichelloBAR,Ferrari,1:15.933,+0.858s,26
8,15,Jenson ButtonBUT,Renault,1:16.054,+0.979s,36
9,11,Jacques VilleneuveVIL,BAR Honda,1:16.183,+1.108s,45
10,17,Pedro de la RosaDLR,Jaguar Cosworth,1:16.289,+1.214s,33
11,20,Heinz-Harald FrentzenFRE,Arrows Cosworth,1:16.375,+1.300s,30
12,21,Enrique BernoldiBER,Arrows Cosworth,1:16.379,+1.304s,34
13,12,Olivier PanisPAN,BAR Honda,1:16.391,+1.316s,44
14,16,Eddie IrvineIRV,Jaguar Cosworth,1:16.424,+1.349s,32
15,24,Mika SaloSAL,Toyota,1:16.529,+1.454s,33
16,9,Giancarlo FisichellaFIS,Jordan Honda,1:16.539,+1.464s,46
17,8,Felipe MassaMAS,Sauber Petronas,1:16.548,+1.473s,41
18,7,Nick HeidfeldHEI,Sauber Petronas,1:16.573,+1.498s,37
19,10,Takuma SatoSAT,Jordan Honda,1:17.432,+2.357s,43
20,23,Mark WebberWEB,Minardi Asiatech,1:17.714,+2.639s,47
21,14,Jarno TrulliTRU,Renault,1:17.979,+2.904s,22
22,22,Alex YoongYOO,Minardi Asiatech,1:18.426,+3.351s,38
