Pos,No,Driver,Car,Time,Gap,Laps
1,1,Michael SchumacherMSC,Ferrari,1:13.548,,33
2,16,Eddie IrvineIRV,Jaguar Cosworth,1:14.123,+0.575s,27
3,3,David CoulthardCOU,McLaren Mercedes,1:14.919,+1.371s,39
4,4,Kimi RäikkönenRAI,McLaren Mercedes,1:14.986,+1.438s,30
5,11,Jacques VilleneuveVIL,BAR Honda,1:15.035,+1.487s,40
6,8,Heinz-Harald FrentzenFRE,Sauber Petronas,1:15.136,+1.588s,37
7,9,Giancarlo FisichellaFIS,Jordan Honda,1:15.209,+1.661s,42
8,14,Jarno TrulliTRU,Renault,1:15.256,+1.708s,41
9,7,Nick HeidfeldHEI,Sauber Petronas,1:15.260,+1.712s,37
10,5,Ralf SchumacherRSC,Williams BMW,1:15.291,+1.743s,37
11,17,Pedro de la RosaDLR,Jaguar Cosworth,1:15.304,+1.756s,34
12,24,Mika SaloSAL,Toyota,1:15.421,+1.873s,38
13,15,Jenson ButtonBUT,Renault,1:15.548,+2.000s,40
14,25,Allan McNishMCN,Toyota,1:15.589,+2.041s,46
15,23,Mark WebberWEB,Minardi Asiatech,1:15.629,+2.081s,47
16,6,Juan Pablo MontoyaMOY,Williams BMW,1:15.632,+2.084s,26
17,10,Takuma SatoSAT,Jordan Honda,1:15.659,+2.111s,26
18,12,Olivier PanisPAN,BAR Honda,1:15.941,+2.393s,34
19,22,Alex YoongYOO,Minardi Asiatech,1:16.138,+2.590s,46
