Pos,No,Driver,Car,Time,Gap,Laps
1,1,Michael SchumacherMSC,Ferrari,1:16.346,,41
2,2,Rubens BarrichelloBAR,Ferrari,1:16.952,+0.606s,36
3,5,Ralf SchumacherRSC,Williams BMW,1:17.228,+0.882s,42
4,4,Kimi RäikkönenRAI,McLaren Mercedes,1:17.298,+0.952s,31
5,9,Giancarlo FisichellaFIS,Jordan Honda,1:17.399,+1.053s,33
6,10,Takuma SatoSAT,Jordan Honda,1:17.598,+1.252s,43
7,3,David CoulthardCOU,McLaren Mercedes,1:17.704,+1.358s,26
8,8,Felipe MassaMAS,Sauber Petronas,1:17.704,+1.358s,41
9,17,Pedro de la RosaDLR,Jaguar Cosworth,1:18.036,+1.690s,41
10,15,Jenson ButtonBUT,Renault,1:18.250,+1.904s,34
11,14,Jarno TrulliTRU,Renault,1:18.360,+2.014s,35
12,11,Jacques VilleneuveVIL,BAR Honda,1:18.388,+2.042s,35
13,16,Eddie IrvineIRV,Jaguar Cosworth,1:18.718,+2.372s,32
14,12,Olivier PanisPAN,BAR Honda,1:18.846,+2.500s,39
15,24,Mika SaloSAL,Toyota,1:18.890,+2.544s,34
16,6,Juan Pablo MontoyaMOY,Williams BMW,1:18.961,+2.615s,42
17,7,Nick HeidfeldHEI,Sauber Petronas,1:19.051,+2.705s,32
18,25,Allan McNishMCN,Toyota,1:19.171,+2.825s,37
19,22,Anthony DavidsonDAV,Minardi Asiatech,1:19.490,+3.144s,48
20,23,Mark WebberWEB,Minardi Asiatech,1:19.526,+3.180s,40
