Pos,No,Driver,Car,Time,Gap,Laps
1,1,Michael SchumacherMSC,Ferrari,1:20.380,,45
2,20,Heinz-Harald FrentzenFRE,Arrows Cosworth,1:20.450,+0.070s,26
3,15,Jenson ButtonBUT,Renault,1:20.693,+0.313s,38
4,2,Rubens BarrichelloBAR,Ferrari,1:20.742,+0.362s,42
5,12,Olivier PanisPAN,BAR Honda,1:20.758,+0.378s,46
6,21,Enrique BernoldiBER,Arrows Cosworth,1:20.834,+0.454s,34
7,4,Kimi RäikkönenRAI,McLaren Mercedes,1:20.996,+0.616s,34
8,9,Giancarlo FisichellaFIS,Jordan Honda,1:21.169,+0.789s,37
9,8,Felipe MassaMAS,Sauber Petronas,1:21.197,+0.817s,34
10,14,Jarno TrulliTRU,Renault,1:21.278,+0.898s,27
11,16,Eddie IrvineIRV,Jaguar Cosworth,1:21.294,+0.914s,27
12,3,David CoulthardCOU,McLaren Mercedes,1:21.298,+0.918s,32
13,7,Nick HeidfeldHEI,Sauber Petronas,1:21.301,+0.921s,30
14,10,Takuma SatoSAT,Jordan Honda,1:21.351,+0.971s,20
15,5,Ralf SchumacherRSC,Williams BMW,1:21.409,+1.029s,38
16,11,Jacques VilleneuveVIL,BAR Honda,1:21.413,+1.033s,32
17,6,Juan Pablo MontoyaMOY,Williams BMW,1:21.623,+1.243s,31
18,24,Mika SaloSAL,Toyota,1:22.082,+1.702s,28
19,17,Pedro de la RosaDLR,Jaguar Cosworth,1:22.094,+1.714s,35
20,23,Mark WebberWEB,Minardi Asiatech,1:22.459,+2.079s,37
21,25,Allan McNishMCN,Toyota,1:22.564,+2.184s,37
22,22,Alex YoongYOO,Minardi Asiatech,1:23.269,+2.889s,35
