Pos,No,Driver,Car,Time,Gap,Laps
1,3,David CoulthardCOU,McLaren Mercedes,1:15.407,,40
2,6,Juan Pablo MontoyaMOY,Williams BMW,1:15.543,+0.136s,36
3,1,Michael SchumacherMSC,Ferrari,1:15.788,+0.381s,41
4,4,Kimi RäikkönenRAI,McLaren Mercedes,1:15.946,+0.539s,43
5,5,Ralf SchumacherRSC,Williams BMW,1:16.018,+0.611s,45
6,24,Mika SaloSAL,Toyota,1:16.259,+0.852s,39
7,12,Olivier PanisPAN,BAR Honda,1:16.333,+0.926s,48
8,2,Rubens BarrichelloBAR,Ferrari,1:16.440,+1.033s,37
9,11,Jacques VilleneuveVIL,BAR Honda,1:16.448,+1.041s,48
10,20,Heinz-Harald FrentzenFRE,Arrows Cosworth,1:16.793,+1.386s,40
11,17,Pedro de la RosaDLR,Jaguar Cosworth,1:16.801,+1.394s,47
12,9,Giancarlo FisichellaFIS,Jordan Honda,1:16.989,+1.582s,37
13,21,Enrique BernoldiBER,Arrows Cosworth,1:17.018,+1.611s,28
14,7,Nick HeidfeldHEI,Sauber Petronas,1:17.250,+1.843s,48
15,15,Jenson ButtonBUT,Renault,1:17.473,+2.066s,34
16,8,Felipe MassaMAS,Sauber Petronas,1:17.489,+2.082s,54
17,16,Eddie IrvineIRV,Jaguar Cosworth,1:17.765,+2.358s,42
18,23,Mark WebberWEB,Minardi Asiatech,1:18.034,+2.627s,36
19,10,Takuma SatoSAT,Jordan Honda,1:18.143,+2.736s,34
20,25,Allan McNishMCN,Toyota,1:18.311,+2.904s,34
21,14,Jarno TrulliTRU,Renault,1:18.465,+3.058s,19
22,22,Alex YoongYOO,Minardi Asiatech,1:19.050,+3.643s,56
