Pos,No,Driver,Car,Laps,Time/retired,Pts
1,1,Max VerstappenVER,Red Bull Racing Honda RBPT,66,1:27:57.940,26
2,44,Lewis HamiltonHAM,Mercedes,66,+24.090s,18
3,63,George RussellRUS,Mercedes,66,+32.389s,15
4,11,Sergio PerezPER,Red Bull Racing Honda RBPT,66,+35.812s,12
5,55,Carlos SainzSAI,Ferrari,66,+45.698s,10
6,18,Lance StrollSTR,Aston Martin Aramco Mercedes,66,+63.320s,8
7,14,Fernando AlonsoALO,Aston Martin Aramco Mercedes,66,+64.127s,6
8,31,Esteban OconOCO,Alpine Renault,66,+69.242s,4
9,24,Zhou GuanyuZHO,Alfa Romeo Ferrari,66,+71.878s,2
10,10,Pierre GaslyGAS,Alpine Renault,66,+73.530s,1
11,16,Charles LeclercLEC,Ferrari,66,+74.419s,0
12,22,Yuki TsunodaTSU,AlphaTauri Honda RBPT,66,+75.416s,0
13,81,Oscar PiastriPIA,McLaren Mercedes,65,+1 lap,0
14,21,Nyck De VriesDEV,AlphaTauri Honda RBPT,65,+1 lap,0
15,27,Nico HulkenbergHUL,Haas Ferrari,65,+1 lap,0
16,23,Alexander AlbonALB,Williams Mercedes,65,+1 lap,0
17,4,Lando NorrisNOR,McLaren Mercedes,65,+1 lap,0
18,20,Kevin MagnussenMAG,Haas Ferrari,65,+1 lap,0
19,77,Valtteri BottasBOT,Alfa Romeo Ferrari,65,+1 lap,0
20,2,Logan SargeantSAR,Williams Mercedes,65,+1 lap,0
