Pos,No,Driver,Car,Laps,Time/retired,Pts
1,1,Max VerstappenVER,Red Bull Racing Honda RBPT,70,1:38:08.634,26
2,4,Lando NorrisNOR,McLaren Mercedes,70,+33.731s,18
3,11,Sergio PerezPER,Red Bull Racing Honda RBPT,70,+37.603s,15
4,44,Lewis HamiltonHAM,Mercedes,70,+39.134s,12
5,81,Oscar PiastriPIA,McLaren Mercedes,70,+62.572s,10
6,63,George RussellRUS,Mercedes,70,+65.825s,8
7,16,Charles LeclercLEC,Ferrari,70,+70.317s,6
8,55,Carlos SainzSAI,Ferrari,70,+71.073s,4
9,14,Fernando AlonsoALO,Aston Martin Aramco Mercedes,70,+75.709s,2
10,18,Lance StrollSTR,Aston Martin Aramco Mercedes,69,+1 lap,1
11,23,Alexander AlbonALB,Williams Mercedes,69,+1 lap,0
12,77,Valtteri BottasBOT,Alfa Romeo Ferrari,69,+1 lap,0
13,3,Daniel RicciardoRIC,AlphaTauri Honda RBPT,69,+1 lap,0
14,27,Nico HulkenbergHUL,Haas Ferrari,69,+1 lap,0
15,22,Yuki TsunodaTSU,AlphaTauri Honda RBPT,69,+1 lap,0
16,24,Zhou GuanyuZHO,Alfa Romeo Ferrari,69,+1 lap,0
17,20,Kevin MagnussenMAG,Haas Ferrari,69,+1 lap,0
18,2,Logan SargeantSAR,Williams Mercedes,67,DNF,0
NC,31,Esteban OconOCO,Alpine Renault,2,DNF,0
NC,10,Pierre GaslyGAS,Alpine Renault,1,DNF,0
