Pos,No,Driver,Car,Laps,Time/retired,Pts
1,8,Mika HakkinenHAK,McLaren Mercedes,78,1:51:23.595,10
2,5,Giancarlo FisichellaFIS,Benetton Playlife,78,+11.475s,6
3,4,Eddie IrvineIRV,Ferrari,78,+41.378s,4
4,17,Mika SaloSAL,Arrows,78,+60.363s,3
5,1,Jacques VilleneuveVIL,Williams Mecachrome,77,+1 lap,2
6,16,Pedro DinizDIN,Arrows,77,+1 lap,1
7,15,Johnny HerbertHER,Sauber Petronas,77,+1 lap,0
8,9,Damon HillHIL,Jordan Mugen Honda,76,+2 laps,0
9,22,Shinji NakanoNAK,Minardi Ford,76,+2 laps,0
10,3,Michael SchumacherMSC,Ferrari,76,+2 laps,0
11,21,Toranosuke TakagiTAK,Tyrrell Ford,76,+2 laps,0
12,14,Jean AlesiALE,Sauber Petronas,72,DNF,0
NC,12,Jarno TrulliTRU,Prost Peugeot,56,DNF,0
NC,11,Olivier PanisPAN,Prost Peugeot,49,DNF,0
NC,10,Ralf SchumacherRSC,Jordan Mugen Honda,44,DNF,0
NC,6,Alexander WurzWUR,Benetton Playlife,42,DNF,0
NC,19,Jan MagnussenMAG,Stewart Ford,30,DNF,0
NC,7,David CoulthardCOU,McLaren Mercedes,17,DNF,0
NC,18,Rubens BarrichelloBAR,Stewart Ford,11,DNF,0
NC,2,Heinz-Harald FrentzenFRE,Williams Mecachrome,9,DNF,0
NC,23,Esteban TueroTUE,Minardi Ford,0,DNF,0
