Pos,No,Driver,Car,Time
1,2,Carlos ReutemannREU,Williams Ford,1:22.280
2,5,Nelson PiquetPIQ,Brabham Ford,1:23.130
3,28,Didier PironiPIR,Ferrari,1:23.470
4,29,Riccardo PatresePAT,Arrows Ford,1:23.670
5,7,John WatsonWAT,McLaren Ford,1:23.730
6,1,Alan  JonesJON,Williams Ford,1:23.820
7,27,Gilles VilleneuveVIL,Ferrari,1:23.940
8,3,Eddie  CheeverCHE,Tyrrell Ford,1:24.380
9,26,Jacques LaffiteLAF,Ligier Matra,1:24.410
10,12,Nigel MansellMAN,Lotus Ford,1:24.440
11,20,Keke RosbergROS,Fittipaldi Ford,1:24.460
12,15,Alain ProstPRO,Renault,1:24.630
13,30,Siegfried StohrSTO,Arrows Ford,1:24.660
14,11,Elio de AngelisDEA,Lotus Ford,1:24.960
15,14,Marc SurerSUR,Ensign Ford,1:25.190
16,25,Jean-Pierre JabouilleJAB,Ligier Matra,1:25.280
17,23,Bruno GiacomelliGIA,Alfa Romeo,1:25.310
18,22,Mario AndrettiAND,Alfa Romeo,1:25.560
19,4,Michele AlboretoALB,Tyrrell Ford,1:25.910
20,21,Chico SerraSER,Fittipaldi Ford,1:25.930
21,6,Hector RebaqueREB,Brabham Ford,1:26.520
22,32,Beppe GabbianiGAB,Osella Hart,1:26.690
23,8,Andrea de CesarisDEC,McLaren Ford,1:26.950
24,31,Piercarlo GhinzaniGHI,Osella Hart,1:27.480
