Pos,No,Driver,Car,Time
1,16,Rene ArnouxARN,Renault,1:11.000
2,15,Alain ProstPRO,Renault,1:11.046
3,5,Nelson PiquetPIQ,Brabham Ford,1:11.952
4,28,Didier PironiPIR,Ferrari,1:12.644
5,7,John WatsonWAT,McLaren Ford,1:12.712
6,8,Andrea de CesarisDEC,McLaren Ford,1:12.728
7,1,Alan  JonesJON,Williams Ford,1:12.998
8,27,Gilles VilleneuveVIL,Ferrari,1:13.311
9,2,Carlos ReutemannREU,Williams Ford,1:13.371
10,29,Riccardo PatresePAT,Arrows Ford,1:13.762
11,22,Mario AndrettiAND,Alfa Romeo,1:13.928
12,23,Bruno GiacomelliGIA,Alfa Romeo,1:14.119
13,6,Hector RebaqueREB,Brabham Ford,1:14.542
14,26,Jacques LaffiteLAF,Ligier Matra,1:14.798
15,25,Patrick TambayTAM,Ligier Matra,1:14.976
16,20,Keke RosbergROS,Fittipaldi Ford,1:15.165
17,17,Derek DalyDAL,March Ford,1:15.189
18,30,Siegfried StohrSTO,Arrows Ford,1:15.304
19,4,Michele AlboretoALB,Tyrrell Ford,1:15.850
20,32,Jean-Pierre JarierJAR,Osella Hart,1:15.898
21,10,Slim BorguddBOR,ATS Ford,1:15.959
22,11,Elio de AngelisDEA,Lotus Ford,1:15.971
23,3,Eddie  CheeverCHE,Tyrrell Ford,1:16.099
24,33,Marc SurerSUR,Theodore Ford,1:16.155
