Pos,No,Driver,Car,Time
1,5,Alberto AscariASC,Ferrari,1:48.000
2,24,Jose Froilan GonzalezGON,Maserati,1:49.000
3,8,Mike HawthornHAW,Ferrari,1:49.000
4,23,Juan Manuel FangioFAN,Maserati,1:50.000
5,6,Nino FarinaFAR,Ferrari,1:50.000
6,7,Luigi  VilloresiVIL,Ferrari,1:51.000
7,26,Onofre MarimonMAR,Maserati,1:51.000
8,29,Maurice  TrintignantTRI,Gordini,1:52.000
9,28,Harry SchellSCH,Gordini,1:52.000
10,14,Tony RoltROL,Connaught Lea Francis,1:54.000
11,16,Ken  WhartonWHA,Cooper Bristol,1:54.000
12,1,Lance MacklinMAC,HWM Alta,1:57.000
13,11,Kenneth McAlpineMCA,Connaught Lea Francis,1:57.000
14,20,Peter  WhiteheadWHI,Cooper Alta,1:57.000
15,18,Jimmy StewartSTE,Cooper Bristol,1:58.000
16,25,Felice  BonettoBON,Maserati,1:58.000
17,3,Duncan  Hamilton HAM,HWM Alta,2:02.000
18,17,Bob  GerardGER,Cooper Bristol,2:02.000
19,10,Prince BiraBIR,Connaught Lea Francis,2:04.000
20,15,Ian StewartSTE,Cooper Bristol,2:04.000
21,19,Alan BrownBRO,Cooper Bristol,2:04.000
22,30,Jean BehraBEH,Gordini,2:04.000
23,2,Peter CollinsCOL,HWM Alta,2:06.000
24,9,Louis  RosierROS,Ferrari,2:07.000
25,22,Tony CrookCRO,Cooper Bristol,2:07.000
26,31,Toulo de GraffenriedDEG,Maserati,2:09.000
27,4,Jack  FairmanFAI,HWM Alta,2:32.000
28,12,Roy SalvadoriSAL,Connaught Lea Francis,
