Pos,No,Driver,Car,Time
1,4,Alberto AscariASC,Ferrari,2:02.700
2,50,Juan Manuel FangioFAN,Maserati,2:03.200
3,6,Nino FarinaFAR,Ferrari,2:03.900
4,54,Onofre MarimonMAR,Maserati,2:04.100
5,2,Luigi  VilloresiVIL,Ferrari,2:04.600
6,8,Mike HawthornHAW,Ferrari,2:04.900
7,52,Felice  BonettoBON,Maserati,2:05.100
8,36,Maurice  TrintignantTRI,Gordini,2:05.700
9,58,Toulo de GraffenriedDEG,Maserati,2:05.900
10,28,Stirling MossMOS,Cooper Alta,2:06.600
11,10,Umberto  MaglioliMAG,Ferrari,2:06.900
12,56,Sergio MantovaniMAN,Maserati,2:07.500
13,34,Elie BayolBAY,OSCA,2:07.800
14,22,Roy SalvadoriSAL,Connaught Lea Francis,2:08.000
15,38,Harry SchellSCH,Gordini,2:08.000
16,40,Roberto MieresMIE,Gordini,2:08.700
17,64,Louis  RosierROS,Ferrari,2:09.300
18,24,Kenneth McAlpineMCA,Connaught Lea Francis,2:09.500
19,30,Ken  WhartonWHA,Cooper Bristol,2:10.100
20,12,Piero CariniCAR,Ferrari,2:11.200
21,42,Chico LandiLAN,Maserati,2:12.800
22,20,Jack  FairmanFAI,Connaught Lea Francis,2:13.500
23,44,Prince BiraBIR,Maserati,2:13.600
24,46,Alan BrownBRO,Cooper Bristol,2:14.800
25,32,Louis  ChironCHI,OSCA,2:15.000
26,18,John  FitchFIT,HWM Alta,2:18.100
27,14,Lance MacklinMAC,HWM Alta,2:18.200
28,16,Yves Giraud-CabantousGIR,HWM Alta,2:20.800
29,48,Hans Von StuckSTU,AFM Bristol,2:24.100
30,26,Johnny ClaesCLA,Connaught Lea Francis,2:28.200
