Pos,No,Driver,Car,Time,Gap,Laps
1,8,Romain GrosjeanGRO,Lotus Renault,1:20.730,,20
2,3,Fernando AlonsoALO,Ferrari,1:20.898,+0.168s,13
3,6,Sergio PerezPER,McLaren Mercedes,1:21.052,+0.322s,10
4,1,Sebastian VettelVET,Red Bull Racing Renault,1:21.125,+0.395s,27
5,4,Felipe MassaMAS,Ferrari,1:21.151,+0.421s,14
6,10,Lewis HamiltonHAM,Mercedes,1:21.158,+0.428s,19
7,2,Mark WebberWEB,Red Bull Racing Renault,1:21.254,+0.524s,17
8,9,Nico RosbergROS,Mercedes,1:21.356,+0.626s,23
9,5,Jenson ButtonBUT,McLaren Mercedes,1:21.499,+0.769s,15
10,15,Adrian SutilSUT,Force India Mercedes,1:21.519,+0.789s,20
11,7,Kimi RäikkönenRAI,Lotus Renault,1:21.589,+0.859s,17
12,16,Pastor MaldonadoMAL,Williams Renault,1:21.646,+0.916s,19
13,14,Paul di RestaDIR,Force India Mercedes,1:21.963,+1.233s,21
14,11,Nico HulkenbergHUL,Sauber Ferrari,1:21.964,+1.234s,21
15,19,Daniel RicciardoRIC,STR Ferrari,1:22.180,+1.450s,18
16,18,Jean-Eric VergneVER,STR Ferrari,1:22.423,+1.693s,19
17,17,Valtteri BottasBOT,Williams Renault,1:23.028,+2.298s,16
18,21,Giedo van der GardeVDG,Caterham Renault,1:23.975,+3.245s,21
19,20,Charles PicPIC,Caterham Renault,1:23.987,+3.257s,19
20,22,Jules BianchiBIA,Marussia Cosworth,1:24.298,+3.568s,20
21,23,Max ChiltonCHI,Marussia Cosworth,1:25.122,+4.392s,20
22,12,Esteban Gutierrez GUT,Sauber Ferrari,,,2
