Pos,No,Driver,Car,Time,Gap,Laps
1,2,Mark WebberWEB,Red Bull Racing Renault,1:27.891,,5
2,8,Romain GrosjeanGRO,Lotus Renault,1:28.195,+0.304s,5
3,7,Heikki KovalainenKOV,Lotus Renault,1:28.595,+0.704s,6
4,17,Valtteri BottasBOT,Williams Renault,1:28.600,+0.709s,12
5,11,Nico HulkenbergHUL,Sauber Ferrari,1:28.830,+0.939s,15
6,18,Jean-Eric VergneVER,STR Ferrari,1:28.921,+1.030s,5
7,12,Esteban Gutierrez GUT,Sauber Ferrari,1:29.215,+1.324s,21
8,16,Pastor MaldonadoMAL,Williams Renault,1:29.686,+1.795s,10
9,14,Paul di RestaDIR,Force India Mercedes,1:29.736,+1.845s,6
10,15,Adrian SutilSUT,Force India Mercedes,1:29.913,+2.022s,8
11,10,Lewis HamiltonHAM,Mercedes,1:29.980,+2.089s,8
12,19,Daniel RicciardoRIC,STR Ferrari,1:29.988,+2.097s,9
13,22,Jules BianchiBIA,Marussia Cosworth,1:30.635,+2.744s,9
14,20,Charles PicPIC,Caterham Renault,1:30.837,+2.946s,14
15,23,Max ChiltonCHI,Marussia Cosworth,1:30.972,+3.081s,10
16,21,Giedo van der GardeVDG,Caterham Renault,1:31.154,+3.263s,14
17,1,Sebastian VettelVET,Red Bull Racing Renault,1:31.857,+3.966s,4
18,6,Sergio PerezPER,McLaren Mercedes,1:32.731,+4.840s,4
19,9,Nico RosbergROS,Mercedes,,,4
20,3,Fernando AlonsoALO,Ferrari,,,2
21,5,Jenson ButtonBUT,McLaren Mercedes,,,1
22,4,Felipe MassaMAS,Ferrari,,,2
