Pos,No,Driver,Car,Time,Gap,Laps
1,1,Sebastian VettelVET,Red Bull Racing Renault,1:24.360,,18
2,3,Fernando AlonsoALO,Ferrari,1:24.643,+0.283s,13
3,2,Mark WebberWEB,Red Bull Racing Renault,1:24.677,+0.317s,22
4,10,Lewis HamiltonHAM,Mercedes,1:24.712,+0.352s,17
5,6,Sergio PerezPER,McLaren Mercedes,1:24.864,+0.504s,19
6,19,Daniel RicciardoRIC,STR Ferrari,1:24.865,+0.505s,19
7,4,Felipe MassaMAS,Ferrari,1:24.995,+0.635s,14
8,5,Jenson ButtonBUT,McLaren Mercedes,1:25.103,+0.743s,15
9,16,Pastor MaldonadoMAL,Williams Renault,1:25.116,+0.756s,20
10,7,Kimi RäikkönenRAI,Lotus Renault,1:25.120,+0.760s,18
11,18,Jean-Eric VergneVER,STR Ferrari,1:25.136,+0.776s,16
12,11,Nico HulkenbergHUL,Sauber Ferrari,1:25.273,+0.913s,21
13,12,Esteban Gutierrez GUT,Sauber Ferrari,1:25.324,+0.964s,22
14,8,Romain GrosjeanGRO,Lotus Renault,1:25.499,+1.139s,17
15,17,Valtteri BottasBOT,Williams Renault,1:25.660,+1.300s,21
16,15,Adrian SutilSUT,Force India Mercedes,1:25.702,+1.342s,19
17,14,Paul di RestaDIR,Force India Mercedes,1:26.120,+1.760s,11
18,20,Charles PicPIC,Caterham Renault,1:26.607,+2.247s,21
19,21,Giedo van der GardeVDG,Caterham Renault,1:27.172,+2.812s,20
20,22,Jules BianchiBIA,Marussia Cosworth,1:27.605,+3.245s,18
21,23,Max ChiltonCHI,Marussia Cosworth,1:27.665,+3.305s,18
22,9,Nico RosbergROS,Mercedes,1:27.822,+3.462s,5
