Pos,No,Driver,Car,Laps,Time/retired,Pts
1,44,Lewis HamiltonHAM,Mercedes,52,2:26:52.094,25
2,77,Valtteri BottasBOT,Williams Mercedes,52,+30.135s,18
3,3,Daniel RicciardoRIC,Red Bull Racing Renault,52,+46.495s,15
4,22,Jenson ButtonBUT,McLaren Mercedes,52,+47.390s,12
5,1,Sebastian VettelVET,Red Bull Racing Renault,52,+53.864s,10
6,14,Fernando AlonsoALO,Ferrari,52,+59.946s,8
7,20,Kevin MagnussenMAG,McLaren Mercedes,52,+62.563s,6
8,27,Nico HulkenbergHUL,Force India Mercedes,52,+88.692s,4
9,26,Daniil KvyatKVY,STR Renault,52,+89.340s,2
10,25,Jean-Eric VergneVER,STR Renault,51,+1 lap,1
11,11,Sergio PerezPER,Force India Mercedes,51,+1 lap,0
12,8,Romain GrosjeanGRO,Lotus Renault,51,+1 lap,0
13,99,Adrian SutilSUT,Sauber Ferrari,51,+1 lap,0
14,17,Jules BianchiBIA,Marussia Ferrari,51,+1 lap,0
15,10,Kamui KobayashiKOB,Caterham Renault,50,+2 laps,0
16,4,Max ChiltonCHI,Marussia Ferrari,50,+2 laps,0
17,13,Pastor MaldonadoMAL,Lotus Renault,49,DNF,0
NC,6,Nico RosbergROS,Mercedes,28,DNF,0
NC,9,Marcus EricssonERI,Caterham Renault,11,DNF,0
NC,21,Esteban Gutierrez GUT,Sauber Ferrari,9,DNF,0
NC,19,Felipe MassaMAS,Williams Mercedes,0,DNF,0
NC,7,Kimi RäikkönenRAI,Ferrari,0,DNF,0
