Pos,No,Driver,Car,Time
1,6,Ronnie PetersonPET,Lotus Ford,1:40.450
2,7,James HuntHUN,McLaren Ford,1:40.530
3,5,Mario AndrettiAND,Lotus Ford,1:40.620
4,11,Carlos ReutemannREU,Ferrari,1:40.730
5,8,Patrick TambayTAM,McLaren Ford,1:40.940
6,12,Gilles VilleneuveVIL,Ferrari,1:40.970
7,14,Emerson FittipaldiFIT,Fittipaldi Ford,1:41.500
8,27,Alan  JonesJON,Williams Ford,1:41.870
9,16,Hans-Joachim StuckSTU,Shadow Ford,1:42.070
10,1,Niki LaudaLAU,Brabham Alfa Romeo,1:42.080
11,4,Patrick DepaillerDEP,Tyrrell Ford,1:42.100
12,20,Jody ScheckterSCH,Wolf Ford,1:42.110
13,30,Brett LungerLUN,McLaren Ford,1:42.650
14,26,Jacques LaffiteLAF,Ligier Matra,1:42.710
15,17,Clay RegazzoniREG,Shadow Ford,1:42.800
16,10,Jean-Pierre JarierJAR,ATS Ford,1:42.910
17,23,Lamberto LeoniLEO,Ensign Ford,1:43.190
18,36,Riccardo PatresePAT,Arrows Ford,1:43.190
19,3,Didier PironiPIR,Tyrrell Ford,1:43.550
20,9,Jochen MassMAS,ATS Ford,1:43.740
21,2,John WatsonWAT,Brabham Alfa Romeo,1:43.750
22,25,Hector RebaqueREB,Lotus Ford,1:43.860
23,22,Danny OngaisONG,Ensign Ford,1:43.940
24,18,Rupert KeeganKEE,Surtees Ford,1:44.200
