Pos,No,Driver,Car,Time,Gap,Laps
1,33,Max VerstappenVER,Red Bull Racing Honda,1:29.902,,23
2,16,Charles LeclercLEC,Ferrari,1:30.277,+0.375s,30
3,55,Carlos SainzSAI,Ferrari,1:30.507,+0.605s,29
4,31,Esteban OconOCO,Alpine Renault,1:30.707,+0.805s,31
5,11,Sergio PerezPER,Red Bull Racing Honda,1:30.800,+0.898s,27
6,4,Lando NorrisNOR,McLaren Mercedes,1:31.030,+1.128s,24
7,3,Daniel RicciardoRIC,McLaren Mercedes,1:31.034,+1.132s,23
8,44,Lewis HamiltonHAM,Mercedes,1:31.131,+1.229s,28
9,77,Valtteri BottasBOT,Mercedes,1:31.180,+1.278s,27
10,10,Pierre GaslyGAS,AlphaTauri Honda,1:31.188,+1.286s,31
11,63,George RussellRUS,Williams Mercedes,1:31.237,+1.335s,24
12,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,1:31.263,+1.361s,29
13,14,Fernando AlonsoALO,Alpine Renault,1:31.289,+1.387s,27
14,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,1:31.328,+1.426s,26
15,6,Nicholas LatifiLAT,Williams Mercedes,1:31.337,+1.435s,30
16,22,Yuki TsunodaTSU,AlphaTauri Honda,1:31.404,+1.502s,32
17,5,Sebastian VettelVET,Aston Martin Mercedes,1:31.593,+1.691s,34
18,18,Lance StrollSTR,Aston Martin Mercedes,1:32.041,+2.139s,31
19,9,Nikita MazepinMAZ,Haas Ferrari,1:32.474,+2.572s,31
20,47,Mick SchumacherMSC,Haas Ferrari,1:34.017,+4.115s,28
