Pos,No,Driver,Car,Time,Gap,Laps
1,44,Lewis HamiltonHAM,Mercedes,1:04.523,,31
2,77,Valtteri BottasBOT,Mercedes,1:04.712,+0.189s,34
3,33,Max VerstappenVER,Red Bull Racing Honda,1:04.740,+0.217s,35
4,18,Lance StrollSTR,Aston Martin Mercedes,1:05.139,+0.616s,33
5,5,Sebastian VettelVET,Aston Martin Mercedes,1:05.268,+0.745s,37
6,22,Yuki TsunodaTSU,AlphaTauri Honda,1:05.356,+0.833s,37
7,10,Pierre GaslyGAS,AlphaTauri Honda,1:05.379,+0.856s,38
8,14,Fernando AlonsoALO,Alpine Renault,1:05.393,+0.870s,34
9,4,Lando NorrisNOR,McLaren Mercedes,1:05.466,+0.943s,34
10,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,1:05.511,+0.988s,32
11,11,Sergio PerezPER,Red Bull Racing Honda,1:05.516,+0.993s,39
12,31,Esteban OconOCO,Alpine Renault,1:05.527,+1.004s,36
13,55,Carlos SainzSAI,Ferrari,1:05.620,+1.097s,37
14,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,1:05.624,+1.101s,33
15,3,Daniel RicciardoRIC,McLaren Mercedes,1:05.698,+1.175s,32
16,16,Charles LeclercLEC,Ferrari,1:05.708,+1.185s,33
17,63,George RussellRUS,Williams Mercedes,1:05.819,+1.296s,36
18,47,Mick SchumacherMSC,Haas Ferrari,1:05.911,+1.388s,35
19,6,Nicholas LatifiLAT,Williams Mercedes,1:06.014,+1.491s,38
20,9,Nikita MazepinMAZ,Haas Ferrari,1:06.173,+1.650s,35
