Pos,No,Driver,Car,Time,Gap,Laps
1,16,Charles LeclercLEC,Ferrari,1:11.684,,30
2,55,Carlos SainzSAI,Ferrari,1:11.796,+0.112s,32
3,44,Lewis HamiltonHAM,Mercedes,1:12.074,+0.390s,28
4,33,Max VerstappenVER,Red Bull Racing Honda,1:12.081,+0.397s,27
5,77,Valtteri BottasBOT,Mercedes,1:12.107,+0.423s,32
6,4,Lando NorrisNOR,McLaren Mercedes,1:12.379,+0.695s,24
7,10,Pierre GaslyGAS,AlphaTauri Honda,1:12.498,+0.814s,28
8,11,Sergio PerezPER,Red Bull Racing Honda,1:12.708,+1.024s,24
9,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,1:12.746,+1.062s,28
10,5,Sebastian VettelVET,Aston Martin Mercedes,1:12.982,+1.298s,26
11,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,1:13.065,+1.381s,31
12,14,Fernando AlonsoALO,Alpine Renault,1:13.175,+1.491s,27
13,18,Lance StrollSTR,Aston Martin Mercedes,1:13.195,+1.511s,26
14,31,Esteban OconOCO,Alpine Renault,1:13.199,+1.515s,28
15,3,Daniel RicciardoRIC,McLaren Mercedes,1:13.257,+1.573s,26
16,63,George RussellRUS,Williams Mercedes,1:13.509,+1.825s,32
17,6,Nicholas LatifiLAT,Williams Mercedes,1:13.593,+1.909s,31
18,9,Nikita MazepinMAZ,Haas Ferrari,1:14.407,+2.723s,26
19,47,Mick SchumacherMSC,Haas Ferrari,1:14.416,+2.732s,25
20,22,Yuki TsunodaTSU,AlphaTauri Honda,1:14.829,+3.145s,11
