Pos,No,Driver,Car,Time,Gap,Laps
1,11,Sergio PerezPER,Red Bull Racing Honda,1:34.946,,24
2,4,Lando NorrisNOR,McLaren Mercedes,1:35.203,+0.257s,20
3,44,Lewis HamiltonHAM,Mercedes,1:35.310,+0.364s,22
4,77,Valtteri BottasBOT,Mercedes,1:35.360,+0.414s,24
5,3,Daniel RicciardoRIC,McLaren Mercedes,1:35.457,+0.511s,21
6,18,Lance StrollSTR,Aston Martin Mercedes,1:35.561,+0.615s,25
7,16,Charles LeclercLEC,Ferrari,1:35.572,+0.626s,23
8,33,Max VerstappenVER,Red Bull Racing Honda,1:35.824,+0.878s,23
9,55,Carlos SainzSAI,Ferrari,1:35.919,+0.973s,24
10,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,1:36.138,+1.192s,26
11,31,Esteban OconOCO,Alpine Renault,1:36.158,+1.212s,23
12,10,Pierre GaslyGAS,AlphaTauri Honda,1:36.242,+1.296s,25
13,14,Fernando AlonsoALO,Alpine Renault,1:36.376,+1.430s,18
14,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,1:36.558,+1.612s,25
15,5,Sebastian VettelVET,Aston Martin Mercedes,1:36.718,+1.772s,30
16,22,Yuki TsunodaTSU,AlphaTauri Honda,1:36.983,+2.037s,24
17,47,Mick SchumacherMSC,Haas Ferrari,1:37.041,+2.095s,24
18,6,Nicholas LatifiLAT,Williams Mercedes,1:37.254,+2.308s,26
19,63,George RussellRUS,Williams Mercedes,1:37.490,+2.544s,21
20,9,Nikita MazepinMAZ,Haas Ferrari,1:38.026,+3.080s,23
