Pos,No,Driver,Car,Time,Gap,Laps
1,44,Lewis HamiltonHAM,Mercedes,1:11.895,,32
2,33,Max VerstappenVER,Red Bull Racing TAG Heuer,1:11.991,+0.096s,29
3,6,Nico RosbergROS,Mercedes,1:12.125,+0.230s,26
4,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,1:12.371,+0.476s,27
5,77,Valtteri BottasBOT,Williams Mercedes,1:13.129,+1.234s,36
6,11,Sergio PerezPER,Force India Mercedes,1:13.289,+1.394s,31
7,27,Nico HulkenbergHUL,Force India Mercedes,1:13.293,+1.398s,33
8,19,Felipe MassaMAS,Williams Mercedes,1:13.318,+1.423s,33
9,5,Sebastian VettelVET,Ferrari,1:13.567,+1.672s,24
10,7,Kimi RäikkönenRAI,Ferrari,1:13.569,+1.674s,26
11,55,Carlos SainzSAI,Toro Rosso Ferrari,1:13.711,+1.816s,22
12,26,Daniil KvyatKVY,Toro Rosso Ferrari,1:14.090,+2.195s,15
13,22,Jenson ButtonBUT,McLaren Honda,1:14.252,+2.357s,27
14,14,Fernando AlonsoALO,McLaren Honda,1:14.296,+2.401s,26
15,8,Romain GrosjeanGRO,Haas Ferrari,1:14.507,+2.612s,25
16,12,Felipe NasrNAS,Sauber Ferrari,1:14.631,+2.736s,21
17,9,Marcus EricssonERI,Sauber Ferrari,1:14.654,+2.759s,23
18,31,Esteban OconOCO,MRT Mercedes,1:14.827,+2.932s,30
19,30,Jolyon PalmerPAL,Renault,1:14.908,+3.013s,32
20,94,Pascal WehrleinWEH,MRT Mercedes,1:14.948,+3.053s,32
21,50,Charles LeclercLEC,Haas Ferrari,1:15.391,+3.496s,27
22,46,Sergey SirotkinSIR,Renault,1:15.800,+3.905s,10
