Pos,No,Driver,Car,Time,Gap,Laps
1,2,Mark WebberWEB,Red Bull Racing Renault,1:31.711,,34
2,5,Fernando AlonsoALO,Ferrari,1:31.879,+0.168s,38
3,1,Sebastian VettelVET,Red Bull Racing Renault,1:32.084,+0.373s,28
4,6,Felipe MassaMAS,Ferrari,1:32.354,+0.643s,36
5,7,Michael SchumacherMSC,Mercedes,1:32.411,+0.700s,31
6,8,Nico RosbergROS,Mercedes,1:32.557,+0.846s,32
7,3,Lewis HamiltonHAM,McLaren Mercedes,1:32.724,+1.013s,28
8,9,Nick HeidfeldHEI,Renault,1:33.098,+1.387s,17
9,10,Vitaly PetrovPET,Renault,1:33.138,+1.427s,22
10,14,Adrian SutilSUT,Force India Mercedes,1:33.211,+1.500s,34
11,4,Jenson ButtonBUT,McLaren Mercedes,1:33.225,+1.514s,17
12,15,Paul di RestaDIR,Force India Mercedes,1:33.299,+1.588s,34
13,17,Sergio PerezPER,Sauber Ferrari,1:34.113,+2.402s,34
14,11,Rubens BarrichelloBAR,Williams Cosworth,1:34.344,+2.633s,34
15,19,Jaime AlguersuariALG,STR Ferrari,1:34.487,+2.776s,37
16,16,Kamui KobayashiKOB,Sauber Ferrari,1:34.491,+2.780s,35
17,12,Pastor MaldonadoMAL,Williams Cosworth,1:34.996,+3.285s,35
18,20,Heikki KovalainenKOV,Lotus Renault,1:35.753,+4.042s,42
19,24,Timo GlockGLO,Virgin Cosworth,1:36.940,+5.229s,32
20,21,Karun ChandhokCHD,Lotus Renault,1:37.248,+5.537s,33
21,25,Jerome d'AmbrosioDAM,Virgin Cosworth,1:37.313,+5.602s,33
22,23,Vitantonio LiuzziLIU,HRT Cosworth,1:38.145,+6.434s,31
23,22,Daniel RicciardoRIC,HRT Cosworth,1:40.737,+9.026s,5
24,18,Sebastien BuemiBUE,STR Ferrari,,,3
