Pos,No,Driver,Car,Time,Gap,Laps
1,3,Lewis HamiltonHAM,McLaren Mercedes,1:13.392,,35
2,1,Sebastian VettelVET,Red Bull Racing Renault,1:13.559,+0.167s,41
3,2,Mark WebberWEB,Red Bull Racing Renault,1:13.587,+0.195s,41
4,5,Fernando AlonsoALO,Ferrari,1:13.598,+0.206s,35
5,7,Michael SchumacherMSC,Mercedes,1:13.723,+0.331s,38
6,6,Felipe MassaMAS,Ferrari,1:13.750,+0.358s,39
7,4,Jenson ButtonBUT,McLaren Mercedes,1:13.787,+0.395s,36
8,8,Nico RosbergROS,Mercedes,1:13.872,+0.480s,42
9,14,Adrian SutilSUT,Force India Mercedes,1:14.144,+0.752s,41
10,15,Paul di RestaDIR,Force India Mercedes,1:14.807,+1.415s,48
11,10,Vitaly PetrovPET,Renault,1:14.856,+1.464s,38
12,9,Bruno SennaSEN,Renault,1:14.931,+1.539s,37
13,17,Sergio PerezPER,Sauber Ferrari,1:14.970,+1.578s,32
14,16,Kamui KobayashiKOB,Sauber Ferrari,1:15.019,+1.627s,45
15,18,Sebastien BuemiBUE,STR Ferrari,1:15.264,+1.872s,44
16,19,Jaime AlguersuariALG,STR Ferrari,1:15.388,+1.996s,41
17,12,Pastor MaldonadoMAL,Williams Cosworth,1:15.679,+2.287s,43
18,11,Rubens BarrichelloBAR,Williams Cosworth,1:15.903,+2.511s,40
19,21,Jarno TrulliTRU,Lotus Renault,1:16.298,+2.906s,36
20,20,Heikki KovalainenKOV,Lotus Renault,1:16.338,+2.946s,48
21,25,Jerome d'AmbrosioDAM,Virgin Cosworth,1:18.031,+4.639s,39
22,24,Timo GlockGLO,Virgin Cosworth,1:18.051,+4.659s,45
23,22,Daniel RicciardoRIC,HRT Cosworth,1:18.367,+4.975s,42
24,23,Vitantonio LiuzziLIU,HRT Cosworth,1:18.476,+5.084s,42
