Pos,No,Driver,Car,Time,Gap,Laps
1,2,Mark WebberWEB,Red Bull Racing Renault,1:22.470,,35
2,3,Lewis HamiltonHAM,McLaren Mercedes,1:22.509,+0.039s,27
3,1,Sebastian VettelVET,Red Bull Racing Renault,1:22.826,+0.356s,37
4,4,Jenson ButtonBUT,McLaren Mercedes,1:23.188,+0.718s,32
5,5,Fernando AlonsoALO,Ferrari,1:23.568,+1.098s,34
6,8,Nico RosbergROS,Mercedes,1:23.586,+1.116s,35
7,7,Michael SchumacherMSC,Mercedes,1:23.981,+1.511s,30
8,6,Felipe MassaMAS,Ferrari,1:24.278,+1.808s,30
9,16,Kamui KobayashiKOB,Sauber Ferrari,1:24.290,+1.820s,33
10,9,Nick HeidfeldHEI,Renault,1:24.366,+1.896s,31
11,17,Sergio PerezPER,Sauber Ferrari,1:24.483,+2.013s,38
12,10,Vitaly PetrovPET,Renault,1:24.786,+2.316s,43
13,18,Sebastien BuemiBUE,STR Ferrari,1:25.296,+2.826s,33
14,11,Rubens BarrichelloBAR,Williams Cosworth,1:25.303,+2.833s,38
15,19,Jaime AlguersuariALG,STR Ferrari,1:25.457,+2.987s,34
16,12,Pastor MaldonadoMAL,Williams Cosworth,1:25.603,+3.133s,43
17,15,Paul di RestaDIR,Force India Mercedes,1:26.073,+3.603s,32
18,20,Heikki KovalainenKOV,Lotus Renault,1:26.417,+3.947s,37
19,14,Adrian SutilSUT,Force India Mercedes,1:27.123,+4.653s,20
20,21,Jarno TrulliTRU,Lotus Renault,1:27.189,+4.719s,34
21,25,Jerome d'AmbrosioDAM,Virgin Cosworth,1:28.036,+5.566s,36
22,24,Timo GlockGLO,Virgin Cosworth,1:28.062,+5.592s,28
23,22,Narain KarthikeyanKAR,HRT Cosworth,1:29.469,+6.999s,28
24,23,Vitantonio LiuzziLIU,HRT Cosworth,1:29.476,+7.006s,31
