Stops,No,Driver,Car,Lap,Time of day,Time,Total
1,28,Brendon HartleyHAR,Scuderia Toro Rosso Honda,1,15:15:19,22.631,22.631
1,35,Sergey SirotkinSIR,Williams Mercedes,1,15:15:23,22.049,22.049
1,5,Sebastian VettelVET,Ferrari,17,15:41:29,22.054,22.054
1,77,Valtteri BottasBOT,Mercedes,19,15:44:12,23.213,23.213
1,16,Charles LeclercLEC,Sauber Ferrari,20,15:46:09,21.995,21.995
1,18,Lance StrollSTR,Williams Mercedes,20,15:46:18,21.351,21.351
1,14,Fernando AlonsoALO,McLaren Renault,21,15:47:34,21.721,21.721
2,35,Sergey SirotkinSIR,Williams Mercedes,24,15:52:02,22.034,44.083
1,44,Lewis HamiltonHAM,Mercedes,25,15:52:11,22.085,22.085
1,55,Carlos SainzSAI,Renault,25,15:53:03,22.409,22.409
1,11,Sergio PerezPER,Force India Mercedes,26,15:54:45,22.438,22.438
1,31,Esteban OconOCO,Force India Mercedes,29,15:58:45,47.910,47.910
1,20,Kevin MagnussenMAG,Haas Ferrari,32,16:02:35,22.917,22.917
1,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,33,16:03:28,21.618,21.618
2,28,Brendon HartleyHAR,Scuderia Toro Rosso Honda,33,16:04:40,22.472,45.103
1,33,Max VerstappenVER,Red Bull Racing TAG Heuer,34,16:04:41,21.740,21.740
1,2,Stoffel VandoorneVAN,McLaren Renault,34,16:05:53,27.416,27.416
1,9,Marcus EricssonERI,Sauber Ferrari,35,16:07:20,22.100,22.100
2,5,Sebastian VettelVET,Ferrari,41,16:14:52,24.273,46.327
2,11,Sergio PerezPER,Force India Mercedes,40,16:14:56,22.242,44.680
3,35,Sergey SirotkinSIR,Williams Mercedes,41,16:17:36,23.865,1:07.948
