Stops,No,Driver,Car,Lap,Time of day,Time,Total
1,14,Fernando AlonsoALO,McLaren Renault,15,15:32:38,33.753,33.753
1,35,Sergey SirotkinSIR,Williams Mercedes,16,15:33:56,23.273,23.273
1,18,Lance StrollSTR,Williams Mercedes,17,15:35:13,24.608,24.608
1,77,Valtteri BottasBOT,Mercedes,18,15:35:50,22.955,22.955
1,9,Marcus EricssonERI,Sauber Ferrari,18,15:36:28,23.377,23.377
1,44,Lewis HamiltonHAM,Mercedes,19,15:36:57,22.641,22.641
1,10,Pierre GaslyGAS,Scuderia Toro Rosso Honda,22,15:41:18,23.757,23.757
1,55,Carlos SainzSAI,Renault,25,15:45:06,23.939,23.939
1,5,Sebastian VettelVET,Ferrari,27,15:47:00,22.551,22.551
1,2,Stoffel VandoorneVAN,McLaren Renault,28,15:49:08,22.618,22.618
1,7,Kimi RäikkönenRAI,Ferrari,31,15:51:53,22.766,22.766
1,8,Romain GrosjeanGRO,Haas Ferrari,32,15:53:30,23.403,23.403
1,33,Max VerstappenVER,Red Bull Racing TAG Heuer,35,15:56:38,23.432,23.432
1,16,Charles LeclercLEC,Sauber Ferrari,35,15:57:04,23.593,23.593
1,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,39,16:01:41,23.300,23.300
1,11,Sergio PerezPER,Force India Mercedes,39,16:02:25,23.505,23.505
1,31,Esteban OconOCO,Force India Mercedes,40,16:03:50,27.226,27.226
1,20,Kevin MagnussenMAG,Haas Ferrari,41,16:04:39,23.115,23.115
2,55,Carlos SainzSAI,Renault,48,16:14:02,23.770,47.709
1,28,Brendon HartleyHAR,Scuderia Toro Rosso Honda,49,16:15:11,23.422,23.422
2,5,Sebastian VettelVET,Ferrari,53,16:19:07,22.683,45.234
2,14,Fernando AlonsoALO,McLaren Renault,54,16:22:00,23.046,56.799
2,31,Esteban OconOCO,Force India Mercedes,57,16:25:23,31.198,58.424
2,77,Valtteri BottasBOT,Mercedes,59,16:26:17,22.727,45.682
2,18,Lance StrollSTR,Williams Mercedes,65,16:35:55,24.283,48.891
