Stops,No,Driver,Car,Lap,Time of day,Time,Total
1,7,Kimi RäikkönenRAI,Ferrari,13,14:33:39,38.573,38.573
1,14,Fernando AlonsoALO,McLaren Renault,13,14:34:09,28.669,28.669
1,11,Sergio PerezPER,Force India Mercedes,13,14:34:17,28.651,28.651
1,33,Max VerstappenVER,Red Bull Racing TAG Heuer,17,14:39:53,28.458,28.458
1,55,Carlos SainzSAI,Renault,17,14:40:28,29.074,29.074
1,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,18,14:41:31,28.194,28.194
1,16,Charles LeclercLEC,Sauber Ferrari,18,14:41:58,27.865,27.865
1,31,Esteban OconOCO,Force India Mercedes,19,14:43:35,29.410,29.410
1,5,Sebastian VettelVET,Ferrari,20,14:44:24,28.677,28.677
1,27,Nico HulkenbergHUL,Renault,20,14:45:06,28.719,28.719
1,10,Pierre GaslyGAS,Scuderia Toro Rosso Honda,20,14:45:19,28.676,28.676
1,77,Valtteri BottasBOT,Mercedes,21,14:46:03,27.894,27.894
1,2,Stoffel VandoorneVAN,McLaren Renault,21,14:47:02,28.284,28.284
1,35,Sergey SirotkinSIR,Williams Mercedes,21,14:47:19,28.224,28.224
1,9,Marcus EricssonERI,Sauber Ferrari,24,14:51:45,28.207,28.207
1,44,Lewis HamiltonHAM,Mercedes,25,14:52:37,28.982,28.982
1,20,Kevin MagnussenMAG,Haas Ferrari,25,14:53:08,28.450,28.450
1,8,Romain GrosjeanGRO,Haas Ferrari,26,14:54:52,29.254,29.254
2,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,30,15:00:29,28.001,56.195
1,18,Lance StrollSTR,Williams Mercedes,30,15:01:51,27.774,27.774
2,14,Fernando AlonsoALO,McLaren Renault,32,15:04:42,28.085,56.754
2,55,Carlos SainzSAI,Renault,32,15:04:46,28.078,57.152
2,10,Pierre GaslyGAS,Scuderia Toro Rosso Honda,32,15:04:49,29.766,58.442
2,11,Sergio PerezPER,Force India Mercedes,32,15:04:53,28.836,57.487
2,5,Sebastian VettelVET,Ferrari,33,15:05:15,28.174,56.851
2,33,Max VerstappenVER,Red Bull Racing TAG Heuer,33,15:05:35,28.000,56.458
2,7,Kimi RäikkönenRAI,Ferrari,33,15:05:39,28.985,1:07.558
2,2,Stoffel VandoorneVAN,McLaren Renault,33,15:07:14,28.658,56.942
