Stops,No,Driver,Car,Lap,Time of day,Time,Total
1,2,Stoffel VandoorneVAN,McLaren Renault,1,14:14:56,41.008,41.008
1,9,Marcus EricssonERI,Sauber Ferrari,1,14:15:00,23.529,23.529
1,11,Sergio PerezPER,Force India Mercedes,9,14:27:34,24.086,24.086
1,31,Esteban OconOCO,Force India Mercedes,11,14:29:59,25.353,25.353
1,27,Nico HulkenbergHUL,Renault,13,14:32:32,24.521,24.521
1,55,Carlos SainzSAI,Renault,14,14:33:51,24.416,24.416
1,33,Max VerstappenVER,Red Bull Racing TAG Heuer,16,14:36:13,23.137,23.137
1,44,Lewis HamiltonHAM,Mercedes,16,14:36:16,23.335,23.335
1,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,17,14:37:31,23.279,23.279
1,14,Fernando AlonsoALO,McLaren Renault,18,14:39:10,23.099,23.099
1,16,Charles LeclercLEC,Sauber Ferrari,19,14:40:26,23.666,23.666
1,20,Kevin MagnussenMAG,Haas Ferrari,22,14:44:21,24.008,24.008
1,10,Pierre GaslyGAS,Scuderia Toro Rosso Honda,23,14:45:36,24.107,24.107
1,35,Sergey SirotkinSIR,Williams Mercedes,26,14:49:55,23.531,23.531
1,7,Kimi RäikkönenRAI,Ferrari,32,14:56:30,23.645,23.645
1,77,Valtteri BottasBOT,Mercedes,36,15:01:20,23.775,23.775
1,5,Sebastian VettelVET,Ferrari,37,15:02:29,23.529,23.529
2,11,Sergio PerezPER,Force India Mercedes,44,15:12:48,23.718,47.804
1,8,Romain GrosjeanGRO,Haas Ferrari,48,15:17:41,24.400,24.400
2,2,Stoffel VandoorneVAN,McLaren Renault,48,15:18:21,23.537,1:04.545
