Pos,No,Driver,Car,Laps,Time/retired,Pts
1,4,Tony BrooksBRO,Ferrari,60,2:09:31.600,9
2,6,Dan GurneyGUR,Ferrari,60,+1.900s,6
3,5,Phil HillHIL,Ferrari,60,+64.800s,4
4,8,Maurice  TrintignantTRI,Cooper Climax,59,+1 lap,3
5,9,Jo BonnierBON,BRM,58,+2 laps,2
6,18,Ian Burgess BUR,Cooper Maserati,56,+4 laps,0
7,10,Harry SchellSCH,BRM,49,+11 laps,0
NC,2,Bruce McLarenMCL,Cooper Climax,37,DNF,0
NC,11,Hans  HerrmannHER,BRM,35,DNF,0
NC,3,Masten GregoryGRE,Cooper Climax,23,DNF,0
NC,1,Jack BrabhamBRA,Cooper Climax,15,DNF,0
NC,16,Graham HillHIL,Lotus Climax,10,DNF,0
NC,15,Innes IrelandIRE,Lotus Climax,7,DNF,0
NC,17,Cliff AllisonALL,Ferrari,2,DNF,0
NC,7,Stirling MossMOS,Cooper Climax,1,DNF,0
