Pos,No,Driver,Car,Laps,Time/retired,Pts
1,24,Jack BrabhamBRA,Cooper Climax,100,2:55:51.300,9
2,50,Tony BrooksBRO,Ferrari,100,+20.400s,6
3,32,Maurice  TrintignantTRI,Cooper Climax,98,+2 laps,4
4,48,Phil HillHIL,Ferrari,97,+3 laps,3
5,22,Bruce McLarenMCL,Cooper Climax,96,+4 laps,2
6,38,Roy SalvadoriSAL,Cooper Maserati,83,DNF,0
NC,30,Stirling MossMOS,Cooper Climax,81,DNF,0
NC,20,Ron FlockhartFLO,BRM,64,DNF,0
NC,16,Harry SchellSCH,BRM,48,DNF,0
NC,18,Jo BonnierBON,BRM,44,DNF,0
NC,46,Jean BehraBEH,Ferrari,24,DNF,0
NC,40,Graham HillHIL,Lotus Climax,21,DNF,0
NC,26,Masten GregoryGRE,Cooper Climax,6,DNF,0
NC,44,Bruce  Halford HAL,Lotus Climax,1,DNF,0
NC,52,Cliff AllisonALL,Ferrari,1,DNF,0
NC,6,Wolfgang von TripsVON,Porsche,1,DNF,0
