Pos,No,Driver,Car,Laps,Time/retired,Pts
1,27,Michele AlboretoALB,Ferrari,70,1:36:32.048,9
2,16,Derek WarwickWAR,Renault,70,+42.386s,6
3,28,Rene ArnouxARN,Ferrari,70,+69.803s,4
4,6,Keke RosbergROS,Williams Honda,69,DNF,3
5,11,Elio de AngelisDEA,Lotus Renault,69,+1 lap,2
6,19,Ayrton SennaSEN,Toleman Hart,68,+2 laps,1
7,15,Patrick TambayTAM,Renault,68,+2 laps,0
8,17,Marc SurerSUR,Arrows Ford,68,+2 laps,0
9,1,Nelson PiquetPIQ,Brabham BMW,66,DNF,0
10,10,Jonathan  PalmerPAL,RAM Hart,64,+6 laps,0
NC,21,Mauro BaldiBAL,Spirit Hart,53,DNF,0
NC,2,Teo FabiFAB,Brabham BMW,42,DNF,0
NC,26,Andrea de CesarisDEC,Ligier Renault,42,DNF,0
NC,14,Manfred WinkelhockWIN,ATS BMW,39,DNF,0
NC,8,Niki LaudaLAU,McLaren TAG,35,DNF,0
NC,23,Eddie  CheeverCHE,Alfa Romeo,28,DNF,0
NC,5,Jacques LaffiteLAF,Williams Honda,15,DNF,0
NC,25,Francois HesnaultHES,Ligier Renault,15,DNF,0
NC,18,Thierry BoutsenBOU,Arrows BMW,15,DNF,0
NC,24,Piercarlo GhinzaniGHI,Osella Alfa Romeo,14,DNF,0
NC,12,Nigel MansellMAN,Lotus Renault,14,DNF,0
NC,7,Alain ProstPRO,McLaren TAG,5,DNF,0
NC,22,Riccardo PatresePAT,Alfa Romeo,2,DNF,0
NC,20,Johnny CecottoCEC,Toleman Hart,1,DNF,0
