Pos,No,Driver,Car,Laps,Time/retired,Pts
1,8,Niki LaudaLAU,McLaren TAG,79,1:31:11.951,9
2,15,Patrick TambayTAM,Renault,79,+7.154s,6
3,12,Nigel MansellMAN,Lotus Renault,79,+23.969s,4
4,28,Rene ArnouxARN,Ferrari,79,+43.706s,3
5,11,Elio de AngelisDEA,Lotus Renault,79,+66.125s,2
6,6,Keke RosbergROS,Williams Honda,78,+1 lap,1
7,7,Alain ProstPRO,McLaren TAG,78,+1 lap,0
8,5,Jacques LaffiteLAF,Williams Honda,78,+1 lap,0
9,2,Teo FabiFAB,Brabham BMW,78,+1 lap,0
10,26,Andrea de CesarisDEC,Ligier Renault,77,+2 laps,0
11,18,Thierry BoutsenBOU,Arrows BMW,77,+2 laps,0
12,24,Piercarlo GhinzaniGHI,Osella Alfa Romeo,74,+5 laps,0
13,10,Jonathan  PalmerPAL,RAM Hart,72,+7 laps,0
NC,21,Mauro BaldiBAL,Spirit Hart,61,DNF,0
NC,16,Derek WarwickWAR,Renault,53,DNF,0
NC,17,Marc SurerSUR,Arrows Ford,51,DNF,0
NC,23,Eddie  CheeverCHE,Alfa Romeo,51,DNF,0
NC,19,Ayrton SennaSEN,Toleman Hart,35,DNF,0
NC,27,Michele AlboretoALB,Ferrari,33,DNF,0
NC,20,Johnny CecottoCEC,Toleman Hart,22,DNF,0
NC,22,Riccardo PatresePAT,Alfa Romeo,15,DNF,0
NC,1,Nelson PiquetPIQ,Brabham BMW,11,DNF,0
NC,14,Manfred WinkelhockWIN,ATS BMW,5,DNF,0
NC,9,Philippe AlliotALL,RAM Hart,4,DNF,0
