Pos,No,Driver,Car,Laps,Time/retired,Pts
1,44,Lewis HamiltonHAM,Mercedes,67,1:32:29.845,25
2,77,Valtteri BottasBOT,Mercedes,67,+4.535s,18
3,7,Kimi RäikkönenRAI,Ferrari,67,+6.732s,15
4,33,Max VerstappenVER,Red Bull Racing TAG Heuer,67,+7.654s,12
5,27,Nico HulkenbergHUL,Renault,67,+26.609s,10
6,8,Romain GrosjeanGRO,Haas Ferrari,67,+28.871s,8
7,11,Sergio PerezPER,Force India Mercedes,67,+30.556s,6
8,31,Esteban OconOCO,Force India Mercedes,67,+31.750s,4
9,9,Marcus EricssonERI,Sauber Ferrari,67,+32.362s,2
10,28,Brendon HartleyHAR,Scuderia Toro Rosso Honda,67,+34.197s,1
11,20,Kevin MagnussenMAG,Haas Ferrari,67,+34.919s,0
12,55,Carlos SainzSAI,Renault,67,+43.069s,0
13,2,Stoffel VandoorneVAN,McLaren Renault,67,+46.617s,0
14,10,Pierre GaslyGAS,Scuderia Toro Rosso Honda,66,+1 lap,0
15,16,Charles LeclercLEC,Sauber Ferrari,66,+1 lap,0
16,14,Fernando AlonsoALO,McLaren Renault,65,DNF,0
NC,18,Lance StrollSTR,Williams Mercedes,53,DNF,0
NC,5,Sebastian VettelVET,Ferrari,51,DNF,0
NC,35,Sergey SirotkinSIR,Williams Mercedes,51,DNF,0
NC,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,27,DNF,0
