Pos,No,Driver,Car,Laps,Time/retired,Pts
1,44,Lewis HamiltonHAM,Mercedes,53,1:27:17.062,25
2,77,Valtteri BottasBOT,Mercedes,53,+12.919s,18
3,33,Max VerstappenVER,Red Bull Racing TAG Heuer,53,+14.295s,15
4,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,53,+19.495s,12
5,7,Kimi RäikkönenRAI,Ferrari,53,+50.998s,10
6,5,Sebastian VettelVET,Ferrari,53,+69.873s,8
7,11,Sergio PerezPER,Force India Mercedes,53,+79.379s,6
8,8,Romain GrosjeanGRO,Haas Ferrari,53,+87.198s,4
9,31,Esteban OconOCO,Force India Mercedes,53,+88.055s,2
10,55,Carlos SainzSAI,Renault,52,+1 lap,1
11,10,Pierre GaslyGAS,Scuderia Toro Rosso Honda,52,+1 lap,0
12,9,Marcus EricssonERI,Sauber Ferrari,52,+1 lap,0
13,28,Brendon HartleyHAR,Scuderia Toro Rosso Honda,52,+1 lap,0
14,14,Fernando AlonsoALO,McLaren Renault,52,+1 lap,0
15,2,Stoffel VandoorneVAN,McLaren Renault,52,+1 lap,0
16,35,Sergey SirotkinSIR,Williams Mercedes,52,+1 lap,0
17,18,Lance StrollSTR,Williams Mercedes,52,+1 lap,0
NC,16,Charles LeclercLEC,Sauber Ferrari,38,DNF,0
NC,27,Nico HulkenbergHUL,Renault,37,DNF,0
NC,20,Kevin MagnussenMAG,Haas Ferrari,8,DNF,0
