Pos,No,Driver,Car,Laps,Time/retired,Pts
1,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,78,1:42:54.807,25
2,5,Sebastian VettelVET,Ferrari,78,+7.336s,18
3,44,Lewis HamiltonHAM,Mercedes,78,+17.013s,15
4,7,Kimi RäikkönenRAI,Ferrari,78,+18.127s,12
5,77,Valtteri BottasBOT,Mercedes,78,+18.822s,10
6,31,Esteban OconOCO,Force India Mercedes,78,+23.667s,8
7,10,Pierre GaslyGAS,Scuderia Toro Rosso Honda,78,+24.331s,6
8,27,Nico HulkenbergHUL,Renault,78,+24.839s,4
9,33,Max VerstappenVER,Red Bull Racing TAG Heuer,78,+25.317s,2
10,55,Carlos SainzSAI,Renault,78,+69.013s,1
11,9,Marcus EricssonERI,Sauber Ferrari,78,+69.864s,0
12,11,Sergio PerezPER,Force India Mercedes,78,+70.461s,0
13,20,Kevin MagnussenMAG,Haas Ferrari,78,+74.823s,0
14,2,Stoffel VandoorneVAN,McLaren Renault,77,+1 lap,0
15,8,Romain GrosjeanGRO,Haas Ferrari,77,+1 lap,0
16,35,Sergey SirotkinSIR,Williams Mercedes,77,+1 lap,0
17,18,Lance StrollSTR,Williams Mercedes,76,+2 laps,0
18,16,Charles LeclercLEC,Sauber Ferrari,70,DNF,0
19,28,Brendon HartleyHAR,Scuderia Toro Rosso Honda,70,DNF,0
NC,14,Fernando AlonsoALO,McLaren Renault,52,DNF,0
