Stops,No,Driver,Car,Lap,Time of day,Time,Total
1,8,Fernando AlonsoALO,Ferrari,1,14:04:25,27.507,27.507
1,21,Bruno SennaSEN,HRT Cosworth,2,14:06:45,29.352,29.352
1,2,Lewis HamiltonHAM,McLaren Mercedes,17,14:29:04,26.737,26.737
1,7,Felipe MassaMAS,Ferrari,19,14:31:38,26.114,26.114
1,9,Rubens BarrichelloBAR,Williams Cosworth,19,14:31:49,26.448,26.448
1,3,Michael SchumacherMSC,Mercedes,19,14:31:50,24.914,24.914
1,15,Vitantonio LiuzziLIU,Force India Mercedes,19,14:31:52,26.120,26.120
1,20,Karun ChandhokCHD,HRT Cosworth,19,14:32:35,27.984,27.984
1,16,Sebastien BuemiBUE,STR Ferrari,20,14:33:13,26.363,26.363
1,11,Robert KubicaKUB,Renault,21,14:34:13,25.801,25.801
1,12,Vitaly PetrovPET,Renault,21,14:34:34,27.507,27.507
1,17,Jaime AlguersuariALG,STR Ferrari,21,14:34:40,26.603,26.603
1,5,Sebastian VettelVET,RBR Renault,22,14:35:30,25.115,25.115
1,14,Adrian SutilSUT,Force India Mercedes,22,14:35:47,27.209,27.209
1,6,Mark WebberWEB,RBR Renault,23,14:36:38,25.488,25.488
1,25,Lucas di GrassiDIG,Virgin Cosworth,25,14:40:49,35.050,35.050
1,18,Jarno TrulliTRU,Lotus Cosworth,26,14:42:10,47.050,47.050
1,4,Nico RosbergROS,Mercedes,28,14:43:34,25.140,25.140
1,19,Heikki KovalainenKOV,Lotus Cosworth,28,14:44:27,33.232,33.232
2,12,Vitaly PetrovPET,Renault,30,14:47:18,31.669,59.176
