Pos,No,Driver,Car,Laps,Time/retired,Pts
1,20,Maurice  TrintignantTRI,Cooper Climax,100,2:52:27.900,8
2,34,Luigi MussoMUS,Ferrari,100,+20.200s,6
3,36,Peter CollinsCOL,Ferrari,100,+38.800s,4
4,16,Jack BrabhamBRA,Cooper Climax,97,+3 laps,3
5,8,Harry SchellSCH,BRM,91,+9 laps,2
NC,40,Wolfgang von TripsVON,Ferrari,91,DNF,0
6,24,Cliff AllisonALL,Lotus Climax,87,+13 laps,0
NC,58,Jo BonnierBON,Maserati,71,DNF,0
NC,26,Graham HillHIL,Lotus Climax,69,DNF,0
NC,18,Roy SalvadoriSAL,Cooper Climax,56,DNF,0
NC,38,Mike HawthornHAW,Ferrari,47,DNF,1
NC,28,Stirling MossMOS,Vanwall,38,DNF,0
NC,6,Jean BehraBEH,BRM,30,DNF,0
NC,46,Giorgio  Scarlatti SCA,Maserati,27,DNF,0
NC,30,Tony BrooksBRO,Vanwall,22,DNF,0
NC,32,Stuart  Lewis-Evans LEW,Vanwall,12,DNF,0
