Pos,No,Driver,Car,Laps,Time/retired,Pts
1,28,Tony BrooksBRO,Vanwall,70,2:03:47.800,8
2,14,Mike HawthornHAW,Ferrari,70,+24.200s,6
3,18,Phil HillHIL,Ferrari,70,+28.300s,5
4,32,Masten GregoryGRE,Maserati,,SHC,0
4,32,Carroll  Shelby SHE,Maserati,69,+1 lap,0
5,6,Roy SalvadoriSAL,Cooper Climax,62,+8 laps,2
6,38,Graham HillHIL,Lotus Climax,62,+8 laps,0
7,36,Cliff AllisonALL,Lotus Climax,61,+9 laps,0
NC,42,Maria Teresa de Filippis DEF,Maserati,57,DNF,0
NC,22,Giulio CabiancaCAB,Maserati,51,DNF,0
NC,8,Jean BehraBEH,BRM,42,DNF,0
NC,24,Hans  HerrmannHER,Maserati,32,DNF,0
NC,30,Stuart  Lewis-Evans LEW,Vanwall,30,DNF,0
NC,2,Maurice  TrintignantTRI,Cooper Climax,24,DNF,0
NC,26,Stirling MossMOS,Vanwall,17,DNF,0
NC,12,Jo BonnierBON,BRM,14,DNF,0
NC,20,Olivier  GendebienGEN,Ferrari,4,DNF,0
NC,40,Gerino  Gerini GER,Maserati,2,DNF,0
NC,34,Carroll  Shelby SHE,Maserati,1,DNF,0
NC,10,Harry SchellSCH,BRM,0,DNF,0
NC,16,Wolfgang von TripsVON,Ferrari,0,DNF,0
NC,4,Jack BrabhamBRA,Cooper Climax,0,DNF,0
