Pos,No,Driver,Car,Time,Gap,Laps
1,2,David CoulthardCOU,McLaren Mercedes,1:18.792,,23
2,1,Mika HakkinenHAK,McLaren Mercedes,1:18.943,+0.151s,19
3,3,Michael SchumacherMSC,Ferrari,1:19.138,+0.346s,25
4,4,Rubens BarrichelloBAR,Ferrari,1:19.896,+1.104s,29
5,6,Jarno TrulliTRU,Jordan Mugen Honda,1:20.104,+1.312s,24
6,11,Giancarlo FisichellaFIS,Benetton Playlife,1:20.304,+1.512s,26
7,9,Ralf SchumacherRSC,Williams BMW,1:20.307,+1.515s,26
8,10,Jenson ButtonBUT,Williams BMW,1:20.343,+1.551s,32
9,5,Heinz-Harald FrentzenFRE,Jordan Mugen Honda,1:20.443,+1.651s,26
10,7,Eddie IrvineIRV,Jaguar Cosworth,1:20.713,+1.921s,27
11,15,Nick HeidfeldHEI,Prost Peugeot,1:20.803,+2.011s,34
12,17,Mika SaloSAL,Sauber Petronas,1:20.872,+2.080s,32
13,14,Jean AlesiALE,Prost Peugeot,1:20.878,+2.086s,24
14,22,Jacques VilleneuveVIL,BAR Honda,1:21.243,+2.451s,39
15,16,Pedro DinizDIN,Sauber Petronas,1:21.323,+2.531s,37
16,12,Alexander WurzWUR,Benetton Playlife,1:21.381,+2.589s,28
17,18,Pedro de la RosaDLR,Arrows Supertec,1:21.400,+2.608s,27
18,19,Jos VerstappenVER,Arrows Supertec,1:21.803,+3.011s,25
19,20,Marc GeneGEN,Minardi Fondmetal,1:21.972,+3.180s,36
20,8,Johnny HerbertHER,Jaguar Cosworth,1:22.015,+3.223s,28
21,23,Ricardo ZontaZON,BAR Honda,1:22.169,+3.377s,28
22,21,Gaston MazzacaneMAZ,Minardi Fondmetal,1:24.529,+5.737s,23
